rc	wellkey	PlCID	plateID	compound	SampleName	SampleID	Ret.Time	Area	PeakStart	PeakEnd	DataFileOrigin	SampleType	Exp	minRT	maxRT	PeakQual	sampleID	DNA_Plate	concentration_mM	dilution	intercept	slope	Rsq	calc_conc	calc_conc_adj
HF10.PlateA_succinate	HF10-PlateA-D12	HF10.PlateA_succinate	PlateA	succinate	HF10.PlateA	P1-D12	NA	NA	NA	NA	HF10.PlateA_succinate.txt	unknown	HF10.PlateA	12.381	12.473	Undetected	d0_1907_3	HF10.PlateA	NA	0.1	-0.24639057	5.01E-05	0.98833689	0	0
HF10.PlateA_succinate	HF10-PlateA-H11	HF10.PlateA_succinate	PlateA	succinate	HF10.PlateA	P1-H11	NA	NA	NA	NA	HF10.PlateA_succinate.txt	unknown	HF10.PlateA	12.381	12.473	Undetected	GF3_PBS_plateA	HF10.PlateA	NA	0.1	-0.24639057	5.01E-05	0.98833689	0	0
HF10.PlateA_succinate	HF10-PlateA-A05	HF10.PlateA_succinate	PlateA	succinate	HF10.PlateA	P1-A05	NA	NA	NA	NA	HF10.PlateA_succinate.txt	unknown	HF10.PlateA	12.381	12.473	Undetected	d1_1903_2	HF10.PlateA	NA	0.1	-0.24639057	5.01E-05	0.98833689	0	0
HF10.PlateA_succinate	HF10-PlateA-D11	HF10.PlateA_succinate	PlateA	succinate	HF10.PlateA	P1-D11	NA	NA	NA	NA	HF10.PlateA_succinate.txt	unknown	HF10.PlateA	12.381	12.473	Undetected	d0_1907_2	HF10.PlateA	NA	0.1	-0.24639057	5.01E-05	0.98833689	0	0
HF10.PlateA_succinate	HF10-PlateA-C03	HF10.PlateA_succinate	PlateA	succinate	HF10.PlateA	P1-C03	NA	NA	NA	NA	HF10.PlateA_succinate.txt	unknown	HF10.PlateA	12.381	12.473	Undetected	d0_1904_1	HF10.PlateA	NA	0.1	-0.24639057	5.01E-05	0.98833689	0	0
HF10.PlateA_succinate	HF10-PlateA-F12	HF10.PlateA_succinate	PlateA	succinate	HF10.PlateA	P1-F12	NA	NA	NA	NA	HF10.PlateA_succinate.txt	unknown	HF10.PlateA	12.381	12.473	Undetected	d0_1906_2	HF10.PlateA	NA	0.124	-0.24639057	5.01E-05	0.98833689	0	0
HF10.PlateA_succinate	HF10-PlateA-H03	HF10.PlateA_succinate	PlateA	succinate	HF10.PlateA	P1-H03	NA	NA	NA	NA	HF10.PlateA_succinate.txt	unknown	HF10.PlateA	12.381	12.473	Undetected	d0_1905_1	HF10.PlateA	NA	0.1	-0.24639057	5.01E-05	0.98833689	0	0
HF10.PlateA_succinate	HF10-PlateA-G12	HF10.PlateA_succinate	PlateA	succinate	HF10.PlateA	P1-G12	NA	NA	NA	NA	HF10.PlateA_succinate.txt	unknown	HF10.PlateA	12.381	12.473	Undetected	d0_1905_2	HF10.PlateA	NA	0.1	-0.24639057	5.01E-05	0.98833689	0	0
HF10.PlateA_succinate	HF10-PlateA-F01	HF10.PlateA_succinate	PlateA	succinate	HF10.PlateA	P1-F01	NA	NA	NA	NA	HF10.PlateA_succinate.txt	unknown	HF10.PlateA	12.381	12.473	Undetected	d0_1906_3	HF10.PlateA	NA	0.036	-0.24639057	5.01E-05	0.98833689	0	0
HF10.PlateA_succinate	HF10-PlateA-A03	HF10.PlateA_succinate	PlateA	succinate	HF10.PlateA	P1-A03	NA	NA	NA	NA	HF10.PlateA_succinate.txt	unknown	HF10.PlateA	12.381	12.473	Undetected	d1_1902_1	HF10.PlateA	NA	0.1	-0.24639057	5.01E-05	0.98833689	0	0
HF10.PlateA_succinate	HF10-PlateA-G06	HF10.PlateA_succinate	PlateA	succinate	HF10.PlateA	P1-G06	NA	NA	NA	NA	HF10.PlateA_succinate.txt	unknown	HF10.PlateA	12.381	12.473	Undetected	d25_5219	HF10.PlateA	NA	0.1	-0.24639057	5.01E-05	0.98833689	0	0
HF10.PlateA_succinate	HF10-PlateA-G11	HF10.PlateA_succinate	PlateA	succinate	HF10.PlateA	P1-G11	NA	NA	NA	NA	HF10.PlateA_succinate.txt	unknown	HF10.PlateA	12.381	12.473	Undetected	d1_1907_1	HF10.PlateA	NA	0.1	-0.24639057	5.01E-05	0.98833689	0	0
HF10.PlateA_succinate	HF10-PlateA-C04	HF10.PlateA_succinate	PlateA	succinate	HF10.PlateA	P1-C04	NA	NA	NA	NA	HF10.PlateA_succinate.txt	unknown	HF10.PlateA	12.381	12.473	Undetected	d0_1904_2	HF10.PlateA	NA	0.1	-0.24639057	5.01E-05	0.98833689	0	0
HF10.PlateA_succinate	HF10-PlateA-H02	HF10.PlateA_succinate	PlateA	succinate	HF10.PlateA	P1-H02	NA	NA	NA	NA	HF10.PlateA_succinate.txt	unknown	HF10.PlateA	12.381	12.473	Undetected	d1_1907_3	HF10.PlateA	NA	0.1	-0.24639057	5.01E-05	0.98833689	0	0
HF10.PlateA_succinate	HF10-PlateA-H01	HF10.PlateA_succinate	PlateA	succinate	HF10.PlateA	P1-H01	NA	NA	NA	NA	HF10.PlateA_succinate.txt	unknown	HF10.PlateA	12.381	12.473	Undetected	d1_1907_2	HF10.PlateA	NA	0.1	-0.24639057	5.01E-05	0.98833689	0	0
HF10.PlateA_succinate	HF10-PlateA-A04	HF10.PlateA_succinate	PlateA	succinate	HF10.PlateA	P1-A04	NA	NA	NA	NA	HF10.PlateA_succinate.txt	unknown	HF10.PlateA	12.381	12.473	Undetected	d1_1903_1	HF10.PlateA	NA	0.1	-0.24639057	5.01E-05	0.98833689	0	0
HF10.PlateB_acetate	HF10-PlateB-B07	HF10.PlateB_acetate	PlateB	acetate	HF10.PlateB	P2-B07	NA	NA	NA	NA	HF10.PlateB_acetate.txt	unknown	HF10.PlateB	15.562	15.629	Undetected	GF3_PBS_plateB	HF10.PlateB	NA	0.1	-0.242589886	0.00017774	0.999359377	0	0
HF10.PlateB_butyrate	HF10-PlateB-B03	HF10.PlateB_butyrate	PlateB	butyrate	HF10.PlateB	P2-B03	NA	NA	NA	NA	HF10.PlateB_butyrate.txt	unknown	HF10.PlateB	22.633	22.764	Undetected	d4_1905_3	HF10.PlateB	NA	0.1	0.007840172	7.08E-05	0.999908873	0	0
HF10.PlateB_butyrate	HF10-PlateB-B12	HF10.PlateB_butyrate	PlateB	butyrate	HF10.PlateB	P2-B12	NA	NA	NA	NA	HF10.PlateB_butyrate.txt	unknown	HF10.PlateB	22.633	22.764	Undetected	d1_1905_1	HF10.PlateB	NA	0.1	0.007840172	7.08E-05	0.999908873	0	0
HF10.PlateB_butyrate	HF10-PlateB-A10	HF10.PlateB_butyrate	PlateB	butyrate	HF10.PlateB	P2-A10	NA	NA	NA	NA	HF10.PlateB_butyrate.txt	unknown	HF10.PlateB	22.633	22.764	Undetected	d0_1904_4	HF10.PlateB	NA	0.1	0.007840172	7.08E-05	0.999908873	0	0
HF10.PlateB_butyrate	HF10-PlateB-C04	HF10.PlateB_butyrate	PlateB	butyrate	HF10.PlateB	P2-C04	NA	NA	NA	NA	HF10.PlateB_butyrate.txt	unknown	HF10.PlateB	22.633	22.764	Undetected	d25_5517	HF10.PlateB	NA	0.1	0.007840172	7.08E-05	0.999908873	0	0
HF10.PlateB_butyrate	HF10-PlateB-A07	HF10.PlateB_butyrate	PlateB	butyrate	HF10.PlateB	P2-A07	NA	NA	NA	NA	HF10.PlateB_butyrate.txt	unknown	HF10.PlateB	22.633	22.764	Undetected	d0_1901_1	HF10.PlateB	NA	0.1	0.007840172	7.08E-05	0.999908873	0	0
HF10.PlateB_butyrate	HF10-PlateB-C07	HF10.PlateB_butyrate	PlateB	butyrate	HF10.PlateB	P2-C07	NA	NA	NA	NA	HF10.PlateB_butyrate.txt	unknown	HF10.PlateB	22.633	22.764	Undetected	d25_5522	HF10.PlateB	NA	0.1	0.007840172	7.08E-05	0.999908873	0	0
HF10.PlateB_butyrate	HF10-PlateB-A08	HF10.PlateB_butyrate	PlateB	butyrate	HF10.PlateB	P2-A08	NA	NA	NA	NA	HF10.PlateB_butyrate.txt	unknown	HF10.PlateB	22.633	22.764	Undetected	d0_1901_2	HF10.PlateB	NA	0.1	0.007840172	7.08E-05	0.999908873	0	0
HF10.PlateB_butyrate	HF10-PlateB-A12	HF10.PlateB_butyrate	PlateB	butyrate	HF10.PlateB	P2-A12	NA	NA	NA	NA	HF10.PlateB_butyrate.txt	unknown	HF10.PlateB	22.633	22.764	Undetected	dn7_1901_4	HF10.PlateB	NA	0.1	0.007840172	7.08E-05	0.999908873	0	0
HF10.PlateB_butyrate	HF10-PlateB-A03	HF10.PlateB_butyrate	PlateB	butyrate	HF10.PlateB	P2-A03	NA	NA	NA	NA	HF10.PlateB_butyrate.txt	unknown	HF10.PlateB	22.633	22.764	Undetected	dn7_1901_2	HF10.PlateB	NA	0.1	0.007840172	7.08E-05	0.999908873	0	0
HF10.PlateB_butyrate	HF10-PlateB-B01	HF10.PlateB_butyrate	PlateB	butyrate	HF10.PlateB	P2-B01	NA	NA	NA	NA	HF10.PlateB_butyrate.txt	unknown	HF10.PlateB	22.633	22.764	Undetected	d4_1905_1	HF10.PlateB	NA	0.1	0.007840172	7.08E-05	0.999908873	0	0
HF10.PlateB_butyrate	HF10-PlateB-B11	HF10.PlateB_butyrate	PlateB	butyrate	HF10.PlateB	P2-B11	NA	NA	NA	NA	HF10.PlateB_butyrate.txt	unknown	HF10.PlateB	22.633	22.764	Undetected	d1_1906_2	HF10.PlateB	NA	0.1	0.007840172	7.08E-05	0.999908873	0	0
HF10.PlateB_butyrate	HF10-PlateB-A04	HF10.PlateB_butyrate	PlateB	butyrate	HF10.PlateB	P2-A04	NA	NA	NA	NA	HF10.PlateB_butyrate.txt	unknown	HF10.PlateB	22.633	22.764	Undetected	d1_1904_1	HF10.PlateB	NA	0.1	0.007840172	7.08E-05	0.999908873	0	0
HF10.PlateB_butyrate	HF10-PlateB-C08	HF10.PlateB_butyrate	PlateB	butyrate	HF10.PlateB	P2-C08	NA	NA	NA	NA	HF10.PlateB_butyrate.txt	unknown	HF10.PlateB	22.633	22.764	Undetected	d25_5513	HF10.PlateB	NA	0.1	0.007840172	7.08E-05	0.999908873	0	0
HF10.PlateB_butyrate	HF10-PlateB-B10	HF10.PlateB_butyrate	PlateB	butyrate	HF10.PlateB	P2-B10	NA	NA	NA	NA	HF10.PlateB_butyrate.txt	unknown	HF10.PlateB	22.633	22.764	Undetected	d1_1906_1	HF10.PlateB	NA	0.1	0.007840172	7.08E-05	0.999908873	0	0
HF10.PlateB_butyrate	HF10-PlateB-B07	HF10.PlateB_butyrate	PlateB	butyrate	HF10.PlateB	P2-B07	NA	NA	NA	NA	HF10.PlateB_butyrate.txt	unknown	HF10.PlateB	22.633	22.764	Undetected	GF3_PBS_plateB	HF10.PlateB	NA	0.1	0.007840172	7.08E-05	0.999908873	0	0
HF10.PlateB_butyrate	HF10-PlateB-A09	HF10.PlateB_butyrate	PlateB	butyrate	HF10.PlateB	P2-A09	NA	NA	NA	NA	HF10.PlateB_butyrate.txt	unknown	HF10.PlateB	22.633	22.764	Undetected	d0_1901_3	HF10.PlateB	NA	0.1	0.007840172	7.08E-05	0.999908873	0	0
HF10.PlateB_butyrate	HF10-PlateB-C09	HF10.PlateB_butyrate	PlateB	butyrate	HF10.PlateB	P2-C09	NA	NA	NA	NA	HF10.PlateB_butyrate.txt	unknown	HF10.PlateB	22.633	22.764	Undetected	d25_5520	HF10.PlateB	NA	0.1	0.007840172	7.08E-05	0.999908873	0	0
HF10.PlateB_butyrate	HF10-PlateB-B09	HF10.PlateB_butyrate	PlateB	butyrate	HF10.PlateB	P2-B09	NA	NA	NA	NA	HF10.PlateB_butyrate.txt	unknown	HF10.PlateB	22.633	22.764	Undetected	d4_1907_3	HF10.PlateB	NA	0.1	0.007840172	7.08E-05	0.999908873	0	0
HF10.PlateB_butyrate	HF10-PlateB-A05	HF10.PlateB_butyrate	PlateB	butyrate	HF10.PlateB	P2-A05	NA	NA	NA	NA	HF10.PlateB_butyrate.txt	unknown	HF10.PlateB	22.633	22.764	Undetected	d1_1904_2	HF10.PlateB	NA	0.1	0.007840172	7.08E-05	0.999908873	0	0
HF10.PlateB_butyrate	HF10-PlateB-A06	HF10.PlateB_butyrate	PlateB	butyrate	HF10.PlateB	P2-A06	NA	NA	NA	NA	HF10.PlateB_butyrate.txt	unknown	HF10.PlateB	22.633	22.764	Undetected	d1_1904_3	HF10.PlateB	NA	0.1	0.007840172	7.08E-05	0.999908873	0	0
HF10.PlateB_butyrate	HF10-PlateB-C05	HF10.PlateB_butyrate	PlateB	butyrate	HF10.PlateB	P2-C05	NA	NA	NA	NA	HF10.PlateB_butyrate.txt	unknown	HF10.PlateB	22.633	22.764	Undetected	d25_5204	HF10.PlateB	NA	0.1	0.007840172	7.08E-05	0.999908873	0	0
HF10.PlateB_butyrate	HF10-PlateB-B08	HF10.PlateB_butyrate	PlateB	butyrate	HF10.PlateB	P2-B08	NA	NA	NA	NA	HF10.PlateB_butyrate.txt	unknown	HF10.PlateB	22.633	22.764	Undetected	d4_1907_2	HF10.PlateB	NA	0.1	0.007840172	7.08E-05	0.999908873	0	0
HF10.PlateB_lactate	HF10-PlateB-A12	HF10.PlateB_lactate	PlateB	lactate	HF10.PlateB	P2-A12	NA	NA	NA	NA	HF10.PlateB_lactate.txt	unknown	HF10.PlateB	12.916	12.955	Undetected	dn7_1901_4	HF10.PlateB	NA	0.1	-0.354190945	7.03E-05	0.999120308	0	0
HF10.PlateB_lactate	HF10-PlateB-A11	HF10.PlateB_lactate	PlateB	lactate	HF10.PlateB	P2-A11	NA	NA	NA	NA	HF10.PlateB_lactate.txt	unknown	HF10.PlateB	12.916	12.955	Undetected	dn7_1901_3	HF10.PlateB	NA	0.1	-0.354190945	7.03E-05	0.999120308	0	0
HF10.PlateB_lactate	HF10-PlateB-B07	HF10.PlateB_lactate	PlateB	lactate	HF10.PlateB	P2-B07	NA	NA	NA	NA	HF10.PlateB_lactate.txt	unknown	HF10.PlateB	12.916	12.955	Undetected	GF3_PBS_plateB	HF10.PlateB	NA	0.1	-0.354190945	7.03E-05	0.999120308	0	0
HF10.PlateB_lactate	HF10-PlateB-C09	HF10.PlateB_lactate	PlateB	lactate	HF10.PlateB	P2-C09	NA	NA	NA	NA	HF10.PlateB_lactate.txt	unknown	HF10.PlateB	12.916	12.955	Undetected	d25_5520	HF10.PlateB	NA	0.1	-0.354190945	7.03E-05	0.999120308	0	0
HF10.PlateB_lactate	HF10-PlateB-C07	HF10.PlateB_lactate	PlateB	lactate	HF10.PlateB	P2-C07	NA	NA	NA	NA	HF10.PlateB_lactate.txt	unknown	HF10.PlateB	12.916	12.955	Undetected	d25_5522	HF10.PlateB	NA	0.1	-0.354190945	7.03E-05	0.999120308	0	0
HF10.PlateB_lactate	HF10-PlateB-B05	HF10.PlateB_lactate	PlateB	lactate	HF10.PlateB	P2-B05	NA	NA	NA	NA	HF10.PlateB_lactate.txt	unknown	HF10.PlateB	12.916	12.955	Undetected	d23_429	HF10.PlateB	NA	0.1	-0.354190945	7.03E-05	0.999120308	0	0
HF10.PlateB_lactate	HF10-PlateB-C01	HF10.PlateB_lactate	PlateB	lactate	HF10.PlateB	P2-C01	NA	NA	NA	NA	HF10.PlateB_lactate.txt	unknown	HF10.PlateB	12.916	12.955	Undetected	d23_5220	HF10.PlateB	NA	0.1	-0.354190945	7.03E-05	0.999120308	0	0
HF10.PlateB_lactate	HF10-PlateB-D08	HF10.PlateB_lactate	PlateB	lactate	HF10.PlateB	P2-D08	NA	NA	NA	NA	HF10.PlateB_lactate.txt	unknown	HF10.PlateB	12.916	12.955	Undetected	d28_5219	HF10.PlateB	NA	0.1	-0.354190945	7.03E-05	0.999120308	0	0
HF10.PlateB_lactate	HF10-PlateB-C11	HF10.PlateB_lactate	PlateB	lactate	HF10.PlateB	P2-C11	NA	NA	NA	NA	HF10.PlateB_lactate.txt	unknown	HF10.PlateB	12.916	12.955	Undetected	d25_5218	HF10.PlateB	NA	0.1	-0.354190945	7.03E-05	0.999120308	0	0
HF10.PlateB_lactate	HF10-PlateB-A01	HF10.PlateB_lactate	PlateB	lactate	HF10.PlateB	P2-A01	NA	NA	NA	NA	HF10.PlateB_lactate.txt	unknown	HF10.PlateB	12.916	12.955	Undetected	dn7_1907_3	HF10.PlateB	NA	0.1	-0.354190945	7.03E-05	0.999120308	0	0
HF10.PlateB_lactate	HF10-PlateB-B06	HF10.PlateB_lactate	PlateB	lactate	HF10.PlateB	P2-B06	NA	NA	NA	NA	HF10.PlateB_lactate.txt	unknown	HF10.PlateB	12.916	12.955	Undetected	d23_448	HF10.PlateB	NA	0.1	-0.354190945	7.03E-05	0.999120308	0	0
HF10.PlateB_lactate	HF10-PlateB-A02	HF10.PlateB_lactate	PlateB	lactate	HF10.PlateB	P2-A02	NA	NA	NA	NA	HF10.PlateB_lactate.txt	unknown	HF10.PlateB	12.916	12.955	Undetected	dn7_1901_1	HF10.PlateB	NA	0.1	-0.354190945	7.03E-05	0.999120308	0	0
HF10.PlateB_lactate	HF10-PlateB-A03	HF10.PlateB_lactate	PlateB	lactate	HF10.PlateB	P2-A03	NA	NA	NA	NA	HF10.PlateB_lactate.txt	unknown	HF10.PlateB	12.916	12.955	Undetected	dn7_1901_2	HF10.PlateB	NA	0.1	-0.354190945	7.03E-05	0.999120308	0	0
HF10.PlateB_propionate	HF10-PlateB-A02	HF10.PlateB_propionate	PlateB	propionate	HF10.PlateB	P2-A02	NA	NA	NA	NA	HF10.PlateB_propionate.txt	unknown	HF10.PlateB	18.362	18.505	Undetected	dn7_1901_1	HF10.PlateB	NA	0.1	0.486448019	0.000112207	0.997029051	0	0
HF10.PlateB_propionate	HF10-PlateB-A07	HF10.PlateB_propionate	PlateB	propionate	HF10.PlateB	P2-A07	NA	NA	NA	NA	HF10.PlateB_propionate.txt	unknown	HF10.PlateB	18.362	18.505	Undetected	d0_1901_1	HF10.PlateB	NA	0.1	0.486448019	0.000112207	0.997029051	0	0
HF10.PlateB_propionate	HF10-PlateB-B07	HF10.PlateB_propionate	PlateB	propionate	HF10.PlateB	P2-B07	NA	NA	NA	NA	HF10.PlateB_propionate.txt	unknown	HF10.PlateB	18.362	18.505	Undetected	GF3_PBS_plateB	HF10.PlateB	NA	0.1	0.486448019	0.000112207	0.997029051	0	0
HF10.PlateB_propionate	HF10-PlateB-C04	HF10.PlateB_propionate	PlateB	propionate	HF10.PlateB	P2-C04	NA	NA	NA	NA	HF10.PlateB_propionate.txt	unknown	HF10.PlateB	18.362	18.505	Undetected	d25_5517	HF10.PlateB	NA	0.1	0.486448019	0.000112207	0.997029051	0	0
HF10.PlateB_succinate	HF10-PlateB-A07	HF10.PlateB_succinate	PlateB	succinate	HF10.PlateB	P2-A07	NA	NA	NA	NA	HF10.PlateB_succinate.txt	unknown	HF10.PlateB	12.303	12.345	Undetected	d0_1901_1	HF10.PlateB	NA	0.1	-0.472082788	5.75E-05	0.997797341	0	0
HF10.PlateB_succinate	HF10-PlateB-A09	HF10.PlateB_succinate	PlateB	succinate	HF10.PlateB	P2-A09	NA	NA	NA	NA	HF10.PlateB_succinate.txt	unknown	HF10.PlateB	12.303	12.345	Undetected	d0_1901_3	HF10.PlateB	NA	0.1	-0.472082788	5.75E-05	0.997797341	0	0
HF10.PlateB_succinate	HF10-PlateB-C04	HF10.PlateB_succinate	PlateB	succinate	HF10.PlateB	P2-C04	NA	NA	NA	NA	HF10.PlateB_succinate.txt	unknown	HF10.PlateB	12.303	12.345	Undetected	d25_5517	HF10.PlateB	NA	0.1	-0.472082788	5.75E-05	0.997797341	0	0
HF10.PlateB_succinate	HF10-PlateB-B08	HF10.PlateB_succinate	PlateB	succinate	HF10.PlateB	P2-B08	NA	NA	NA	NA	HF10.PlateB_succinate.txt	unknown	HF10.PlateB	12.303	12.345	Undetected	d4_1907_2	HF10.PlateB	NA	0.1	-0.472082788	5.75E-05	0.997797341	0	0
HF10.PlateB_succinate	HF10-PlateB-A04	HF10.PlateB_succinate	PlateB	succinate	HF10.PlateB	P2-A04	NA	NA	NA	NA	HF10.PlateB_succinate.txt	unknown	HF10.PlateB	12.303	12.345	Undetected	d1_1904_1	HF10.PlateB	NA	0.1	-0.472082788	5.75E-05	0.997797341	0	0
HF10.PlateB_succinate	HF10-PlateB-A10	HF10.PlateB_succinate	PlateB	succinate	HF10.PlateB	P2-A10	NA	NA	NA	NA	HF10.PlateB_succinate.txt	unknown	HF10.PlateB	12.303	12.345	Undetected	d0_1904_4	HF10.PlateB	NA	0.1	-0.472082788	5.75E-05	0.997797341	0	0
HF10.PlateB_succinate	HF10-PlateB-C07	HF10.PlateB_succinate	PlateB	succinate	HF10.PlateB	P2-C07	NA	NA	NA	NA	HF10.PlateB_succinate.txt	unknown	HF10.PlateB	12.303	12.345	Undetected	d25_5522	HF10.PlateB	NA	0.1	-0.472082788	5.75E-05	0.997797341	0	0
HF10.PlateB_succinate	HF10-PlateB-B07	HF10.PlateB_succinate	PlateB	succinate	HF10.PlateB	P2-B07	NA	NA	NA	NA	HF10.PlateB_succinate.txt	unknown	HF10.PlateB	12.303	12.345	Undetected	GF3_PBS_plateB	HF10.PlateB	NA	0.1	-0.472082788	5.75E-05	0.997797341	0	0
HF10.PlateB_succinate	HF10-PlateB-A08	HF10.PlateB_succinate	PlateB	succinate	HF10.PlateB	P2-A08	NA	NA	NA	NA	HF10.PlateB_succinate.txt	unknown	HF10.PlateB	12.303	12.345	Undetected	d0_1901_2	HF10.PlateB	NA	0.1	-0.472082788	5.75E-05	0.997797341	0	0
HF10.PlateB2_butyrate	HF10-PlateB-H10	HF10.PlateB2_butyrate	PlateB2	butyrate	HF10.PlateB	P2-H10	NA	NA	NA	NA	HF10.PlateB2_butyrate.txt	unknown	HF10.PlateB2	22.736	22.821	Undetected	d0_5522	HF10.PlateB	NA	0.1	0.086160884	6.52E-05	0.998555452	0	0
HF10.PlateB2_butyrate	HF10-PlateB-H06	HF10.PlateB2_butyrate	PlateB2	butyrate	HF10.PlateB	P2-H06	NA	NA	NA	NA	HF10.PlateB2_butyrate.txt	unknown	HF10.PlateB2	22.736	22.821	Undetected	d0_5513	HF10.PlateB	NA	0.1	0.086160884	6.52E-05	0.998555452	0	0
HF10.PlateB2_butyrate	HF10-PlateB-G08	HF10.PlateB2_butyrate	PlateB2	butyrate	HF10.PlateB	P2-G08	NA	NA	NA	NA	HF10.PlateB2_butyrate.txt	unknown	HF10.PlateB2	22.736	22.821	Undetected	d0_5505	HF10.PlateB	NA	0.1	0.086160884	6.52E-05	0.998555452	0	0
HF10.PlateB2_butyrate	HF10-PlateB-H01	HF10.PlateB2_butyrate	PlateB2	butyrate	HF10.PlateB	P2-H01	NA	NA	NA	NA	HF10.PlateB2_butyrate.txt	unknown	HF10.PlateB2	22.736	22.821	Undetected	d0_449	HF10.PlateB	NA	0.1	0.086160884	6.52E-05	0.998555452	0	0
HF10.PlateB2_butyrate	HF10-PlateB-G10	HF10.PlateB2_butyrate	PlateB2	butyrate	HF10.PlateB	P2-G10	NA	NA	NA	NA	HF10.PlateB2_butyrate.txt	unknown	HF10.PlateB2	22.736	22.821	Undetected	d0_5215	HF10.PlateB	NA	0.1	0.086160884	6.52E-05	0.998555452	0	0
HF10.PlateB2_butyrate	HF10-PlateB-H09	HF10.PlateB2_butyrate	PlateB2	butyrate	HF10.PlateB	P2-H09	NA	NA	NA	NA	HF10.PlateB2_butyrate.txt	unknown	HF10.PlateB2	22.736	22.821	Undetected	d0_5510	HF10.PlateB	NA	0.1	0.086160884	6.52E-05	0.998555452	0	0
HF10.PlateB2_butyrate	HF10-PlateB-H04	HF10.PlateB2_butyrate	PlateB2	butyrate	HF10.PlateB	P2-H04	NA	NA	NA	NA	HF10.PlateB2_butyrate.txt	unknown	HF10.PlateB2	22.736	22.821	Undetected	d0_448	HF10.PlateB	NA	0.1	0.086160884	6.52E-05	0.998555452	0	0
HF10.PlateB2_butyrate	HF10-PlateB-H02	HF10.PlateB2_butyrate	PlateB2	butyrate	HF10.PlateB	P2-H02	NA	NA	NA	NA	HF10.PlateB2_butyrate.txt	unknown	HF10.PlateB2	22.736	22.821	Undetected	d0_5517	HF10.PlateB	NA	0.1	0.086160884	6.52E-05	0.998555452	0	0
HF10.PlateB2_butyrate	HF10-PlateB-G11	HF10.PlateB2_butyrate	PlateB2	butyrate	HF10.PlateB	P2-G11	NA	NA	NA	NA	HF10.PlateB2_butyrate.txt	unknown	HF10.PlateB2	22.736	22.821	Undetected	d0_5219	HF10.PlateB	NA	0.1	0.086160884	6.52E-05	0.998555452	0	0
HF10.PlateB2_butyrate	HF10-PlateB-H07	HF10.PlateB2_butyrate	PlateB2	butyrate	HF10.PlateB	P2-H07	NA	NA	NA	NA	HF10.PlateB2_butyrate.txt	unknown	HF10.PlateB2	22.736	22.821	Undetected	d0_5520	HF10.PlateB	NA	0.1	0.086160884	6.52E-05	0.998555452	0	0
HF10.PlateB2_butyrate	HF10-PlateB-G12	HF10.PlateB2_butyrate	PlateB2	butyrate	HF10.PlateB	P2-G12	NA	NA	NA	NA	HF10.PlateB2_butyrate.txt	unknown	HF10.PlateB2	22.736	22.821	Undetected	d0_427	HF10.PlateB	NA	0.1	0.086160884	6.52E-05	0.998555452	0	0
HF10.PlateB2_butyrate	HF10-PlateB-H08	HF10.PlateB2_butyrate	PlateB2	butyrate	HF10.PlateB	P2-H08	NA	NA	NA	NA	HF10.PlateB2_butyrate.txt	unknown	HF10.PlateB2	22.736	22.821	Undetected	d0_5204	HF10.PlateB	NA	0.1	0.086160884	6.52E-05	0.998555452	0	0
HF10.PlateB2_butyrate	HF10-PlateB-H03	HF10.PlateB2_butyrate	PlateB2	butyrate	HF10.PlateB	P2-H03	NA	NA	NA	NA	HF10.PlateB2_butyrate.txt	unknown	HF10.PlateB2	22.736	22.821	Undetected	d0_429	HF10.PlateB	NA	0.1	0.086160884	6.52E-05	0.998555452	0	0
HF10.PlateB2_butyrate	HF10-PlateB-H05	HF10.PlateB2_butyrate	PlateB2	butyrate	HF10.PlateB	P2-H05	NA	NA	NA	NA	HF10.PlateB2_butyrate.txt	unknown	HF10.PlateB2	22.736	22.821	Undetected	d0_5220	HF10.PlateB	NA	0.1	0.086160884	6.52E-05	0.998555452	0	0
HF10.PlateB2_butyrate	HF10-PlateB-G09	HF10.PlateB2_butyrate	PlateB2	butyrate	HF10.PlateB	P2-G09	NA	NA	NA	NA	HF10.PlateB2_butyrate.txt	unknown	HF10.PlateB2	22.736	22.821	Undetected	d0_5218	HF10.PlateB	NA	0.1	0.086160884	6.52E-05	0.998555452	0	0
HF10.PlateB2_lactate	HF10-PlateB-E08	HF10.PlateB2_lactate	PlateB2	lactate	HF10.PlateB	P2-E08	NA	NA	NA	NA	HF10.PlateB2_lactate.txt	unknown	HF10.PlateB2	13.007	13.016	Undetected	cecal_d28_429	HF10.PlateB	NA	0.1	0.03167149	6.48E-05	0.999102193	0	0
HF10.PlateB2_succinate	HF10-PlateB-G08	HF10.PlateB2_succinate	PlateB2	succinate	HF10.PlateB	P2-G08	NA	NA	NA	NA	HF10.PlateB2_succinate.txt	unknown	HF10.PlateB2	12.372	12.392	Undetected	d0_5505	HF10.PlateB	NA	0.1	0.091822137	4.48E-05	0.999186346	0	0
HF10.PlateC_butyrate	HF10-PlateC-B08	HF10.PlateC_butyrate	PlateC	butyrate	HF10.PlateC	P3-B08	NA	NA	NA	NA	HF10.PlateC_butyrate.txt	unknown	HF10.PlateC	22.671	22.809	Undetected	d9_1904_1	HF10.PlateC	NA	0.1	0.146418329	6.79E-05	0.996893463	0	0
