SampleID	Well	sampleID	seqID	sampletype	DNA_Plate	concentration_mM	dilution	dilution_material	injection	compound	DataFilename	Ret.Time	Area	Height	PeakStart	PeakEnd	RelativeRetentionTime	r2	slope	intercept	calc_conc	calc_conc_adj.df
HF5.PlateA-F01	F01	d16_201_3	d16_201_3	unknown	HF5.PlateA	NA	0.1	PBS	0.02	lactate	2017-10-05_081.lcd	12.975	5848	324	12.733	13.392	0.827	0.999905521078027	5.64120223569515e-05	0.024838356996649	0.354735863740101	3.54735863740101
HF5.PlateA-F01	F01	d16_201_3	d16_201_3	unknown	HF5.PlateA	NA	0.1	PBS	0.02	acetate	2017-10-05_081.lcd	15.68	7337	352	15.292	16.083	1	0.999521989682615	0.000128596369800457	0.211250029531177	1.15476159475713	11.5476159475713
HF5.PlateA-F01	F01	d16_201_3	d16_201_3	unknown	HF5.PlateA	NA	0.1	PBS	0.02	propionate	2017-10-05_081.lcd	18.609	1856	93	18.333	18.925	1.187	0.99751216601936	8.56168147328109e-05	0.491994733517975	0.650899541662072	6.50899541662072
HF5.PlateA-F01	F01	d16_201_3	d16_201_3	unknown	HF5.PlateA	NA	0.1	PBS	0.02	butyrate	2017-10-05_081.lcd	-----	NA	-----	-----	-----	NA	0.998476227008827	6.33885427617889e-05	0.424286550072084	0	0
HF5.PlateA-F01	F01	d16_201_3	d16_201_3	unknown	HF5.PlateA	NA	0.1	PBS	0.02	succinate	2017-10-05_081.lcd	12.36	20393	1095	11.925	12.733	0.788	0.999920729368713	3.83589789362778e-05	0.00500256485528477	0.787257222302799	7.87257222302799
HF5.PlateA-F02	F02	d16_201_2	d16_201_2	unknown	HF5.PlateA	NA	0.0333	PBS	0.02	succinate	2017-10-05_082.lcd	12.358	2483	131	11.95	12.725	0.789	0.999920729368713	3.83589789362778e-05	0.00500256485528477	0.100247909554063	3.01044773435624
HF5.PlateA-F02	F02	d16_201_2	d16_201_2	unknown	HF5.PlateA	NA	0.0333	PBS	0.02	lactate	2017-10-05_082.lcd	12.981	767	46	12.75	13.317	0.828	0.999905521078027	5.64120223569515e-05	0.024838356996649	0.0681063781444307	2.04523658091384
HF5.PlateA-F02	F02	d16_201_2	d16_201_2	unknown	HF5.PlateA	NA	0.0333	PBS	0.02	acetate	2017-10-05_082.lcd	15.668	4363	132	14.958	16.258	1	0.999521989682615	0.000128596369800457	0.211250029531177	0.772315990970571	23.1926724015186
HF5.PlateA-F02	F02	d16_201_2	d16_201_2	unknown	HF5.PlateA	NA	0.0333	PBS	0.02	propionate	2017-10-05_082.lcd	-----	NA	-----	-----	-----	NA	0.99751216601936	8.56168147328109e-05	0.491994733517975	0	0
HF5.PlateA-F02	F02	d16_201_2	d16_201_2	unknown	HF5.PlateA	NA	0.0333	PBS	0.02	butyrate	2017-10-05_082.lcd	-----	NA	-----	-----	-----	NA	0.998476227008827	6.33885427617889e-05	0.424286550072084	0	0
HF5.PlateA-F03	F03	d16_198_1	d16_198_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	succinate	2017-10-05_083.lcd	12.355	24425	1286	11.95	12.708	0.788	0.999920729368713	3.83589789362778e-05	0.00500256485528477	0.941920625373871	9.41920625373871
HF5.PlateA-F03	F03	d16_198_1	d16_198_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	lactate	2017-10-05_083.lcd	12.965	10328	579	12.708	13.367	0.827	0.999905521078027	5.64120223569515e-05	0.024838356996649	0.607461723899244	6.07461723899244
HF5.PlateA-F03	F03	d16_198_1	d16_198_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	butyrate	2017-10-05_083.lcd	22.934	256	12	22.583	23.233	1.462	0.998476227008827	6.33885427617889e-05	0.424286550072084	0.440514017019102	4.40514017019102
HF5.PlateA-F03	F03	d16_198_1	d16_198_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	acetate	2017-10-05_083.lcd	15.687	19081	917	15.067	16.217	1	0.999521989682615	0.000128596369800457	0.211250029531177	2.6649973616937	26.649973616937
HF5.PlateA-F03	F03	d16_198_1	d16_198_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	propionate	2017-10-05_083.lcd	18.548	4044	218	18.283	18.875	1.182	0.99751216601936	8.56168147328109e-05	0.491994733517975	0.838229132297462	8.38229132297462
HF5.PlateA-F04	F04	d16_1676_1	d16_1676_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	butyrate	2017-10-05_084.lcd	-----	NA	-----	-----	-----	NA	0.998476227008827	6.33885427617889e-05	0.424286550072084	0	0
HF5.PlateA-F04	F04	d16_1676_1	d16_1676_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	succinate	2017-10-05_084.lcd	12.358	4897	296	12.05	12.683	0.788	0.999920729368713	3.83589789362778e-05	0.00500256485528477	0.192846484706237	1.92846484706237
HF5.PlateA-F04	F04	d16_1676_1	d16_1676_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	propionate	2017-10-05_084.lcd	18.539	3723	188	18.258	18.9	1.182	0.99751216601936	8.56168147328109e-05	0.491994733517975	0.81074613476823	8.1074613476823
HF5.PlateA-F04	F04	d16_1676_1	d16_1676_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	lactate	2017-10-05_084.lcd	12.971	4709	286	12.708	13.342	0.827	0.999905521078027	5.64120223569515e-05	0.024838356996649	0.290482570275533	2.90482570275533
HF5.PlateA-F04	F04	d16_1676_1	d16_1676_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	acetate	2017-10-05_084.lcd	15.688	20182	956	15.025	16.225	1	0.999521989682615	0.000128596369800457	0.211250029531177	2.806581964844	28.06581964844
HF5.PlateA-F05	F05	d16_1681_2	d16_1681_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	acetate	2017-10-05_085.lcd	15.686	15278	749	15.25	16.192	1	0.999521989682615	0.000128596369800457	0.211250029531177	2.17594536734256	21.7594536734256
HF5.PlateA-F05	F05	d16_1681_2	d16_1681_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	lactate	2017-10-05_085.lcd	12.966	49874	2643	12.65	13.367	0.827	0.999905521078027	5.64120223569515e-05	0.024838356996649	2.83833156002725	28.3833156002725
HF5.PlateA-F05	F05	d16_1681_2	d16_1681_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	succinate	2017-10-05_085.lcd	12.353	23308	1192	11.908	12.65	0.787	0.999920729368713	3.83589789362778e-05	0.00500256485528477	0.899073645902048	8.99073645902048
HF5.PlateA-F05	F05	d16_1681_2	d16_1681_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	butyrate	2017-10-05_085.lcd	-----	NA	-----	-----	-----	NA	0.998476227008827	6.33885427617889e-05	0.424286550072084	0	0
HF5.PlateA-F05	F05	d16_1681_2	d16_1681_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	propionate	2017-10-05_085.lcd	18.538	3250	167	18.267	18.875	1.182	0.99751216601936	8.56168147328109e-05	0.491994733517975	0.77024938139961	7.7024938139961
HF5.PlateA-F06	F06	d16_1676_3	d16_1676_3	unknown	HF5.PlateA	NA	0.1	PBS	0.02	succinate	2017-10-05_086.lcd	12.355	9326	494	12.008	12.642	0.788	0.999920729368713	3.83589789362778e-05	0.00500256485528477	0.362738402415012	3.62738402415012
HF5.PlateA-F06	F06	d16_1676_3	d16_1676_3	unknown	HF5.PlateA	NA	0.1	PBS	0.02	lactate	2017-10-05_086.lcd	12.968	31035	1683	12.642	13.433	0.827	0.999905521078027	5.64120223569515e-05	0.024838356996649	1.77558547084464	17.7558547084464
HF5.PlateA-F06	F06	d16_1676_3	d16_1676_3	unknown	HF5.PlateA	NA	0.1	PBS	0.02	acetate	2017-10-05_086.lcd	15.688	16437	786	15.083	16.208	1	0.999521989682615	0.000128596369800457	0.211250029531177	2.32498855994129	23.2498855994129
HF5.PlateA-F06	F06	d16_1676_3	d16_1676_3	unknown	HF5.PlateA	NA	0.1	PBS	0.02	butyrate	2017-10-05_086.lcd	-----	NA	-----	-----	-----	NA	0.998476227008827	6.33885427617889e-05	0.424286550072084	0	0
HF5.PlateA-F06	F06	d16_1676_3	d16_1676_3	unknown	HF5.PlateA	NA	0.1	PBS	0.02	propionate	2017-10-05_086.lcd	18.56	1839	100	18.317	18.858	1.183	0.99751216601936	8.56168147328109e-05	0.491994733517975	0.649444055811614	6.49444055811614
HF5.PlateA-F07	F07	d16_1677_1	d16_1677_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	lactate	2017-10-05_087.lcd	12.974	13495	772	12.667	13.383	0.827	0.999905521078027	5.64120223569515e-05	0.024838356996649	0.786118598703709	7.86118598703709
HF5.PlateA-F07	F07	d16_1677_1	d16_1677_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	acetate	2017-10-05_087.lcd	15.692	18615	869	15.017	16.225	1	0.999521989682615	0.000128596369800457	0.211250029531177	2.60507145336668	26.0507145336668
HF5.PlateA-F07	F07	d16_1677_1	d16_1677_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	succinate	2017-10-05_087.lcd	12.356	3601	225	12.05	12.65	0.787	0.999920729368713	3.83589789362778e-05	0.00500256485528477	0.143133248004821	1.43133248004821
HF5.PlateA-F07	F07	d16_1677_1	d16_1677_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	propionate	2017-10-05_087.lcd	18.553	3188	166	18.283	18.9	1.182	0.99751216601936	8.56168147328109e-05	0.491994733517975	0.764941138886176	7.64941138886176
HF5.PlateA-F07	F07	d16_1677_1	d16_1677_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	butyrate	2017-10-05_087.lcd	-----	NA	-----	-----	-----	NA	0.998476227008827	6.33885427617889e-05	0.424286550072084	0	0
HF5.PlateA-F08	F08	d16_199_1	d16_199_1	unknown	HF5.PlateA	NA	0.0428571	PBS	0.02	propionate	2017-10-05_088.lcd	18.555	3416	177	18.292	18.875	1.183	0.99751216601936	8.56168147328109e-05	0.491994733517975	0.784461772645257	18.3041263325157
HF5.PlateA-F08	F08	d16_199_1	d16_199_1	unknown	HF5.PlateA	NA	0.0428571	PBS	0.02	lactate	2017-10-05_088.lcd	12.972	2133	127	12.7	13.308	0.827	0.999905521078027	5.64120223569515e-05	0.024838356996649	0.145165200684026	3.38719140315202
HF5.PlateA-F08	F08	d16_199_1	d16_199_1	unknown	HF5.PlateA	NA	0.0428571	PBS	0.02	butyrate	2017-10-05_088.lcd	-----	NA	-----	-----	-----	NA	0.998476227008827	6.33885427617889e-05	0.424286550072084	0	0
HF5.PlateA-F08	F08	d16_199_1	d16_199_1	unknown	HF5.PlateA	NA	0.0428571	PBS	0.02	succinate	2017-10-05_088.lcd	12.361	2925	166	12.025	12.7	0.788	0.999920729368713	3.83589789362778e-05	0.00500256485528477	0.117202578243897	2.7347295604205
HF5.PlateA-F08	F08	d16_199_1	d16_199_1	unknown	HF5.PlateA	NA	0.0428571	PBS	0.02	acetate	2017-10-05_088.lcd	15.687	8772	411	15.058	16.2	1	0.999521989682615	0.000128596369800457	0.211250029531177	1.33929738542079	31.2503035767886
HF5.PlateA-F09	F09	d16_1677_2	d16_1677_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	propionate	2017-10-05_089.lcd	18.561	3056	164	18.3	18.858	1.183	0.99751216601936	8.56168147328109e-05	0.491994733517975	0.753639719341445	7.53639719341445
HF5.PlateA-F09	F09	d16_1677_2	d16_1677_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	succinate	2017-10-05_089.lcd	12.357	6927	382	12.033	12.65	0.788	0.999920729368713	3.83589789362778e-05	0.00500256485528477	0.270715211946881	2.70715211946881
HF5.PlateA-F09	F09	d16_1677_2	d16_1677_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	butyrate	2017-10-05_089.lcd	22.868	420	16	22.525	23.425	1.458	0.998476227008827	6.33885427617889e-05	0.424286550072084	0.450909738032035	4.50909738032035
HF5.PlateA-F09	F09	d16_1677_2	d16_1677_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	lactate	2017-10-05_089.lcd	12.969	23216	1287	12.65	13.392	0.827	0.999905521078027	5.64120223569515e-05	0.024838356996649	1.33449986803563	13.3449986803563
HF5.PlateA-F09	F09	d16_1677_2	d16_1677_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	acetate	2017-10-05_089.lcd	15.688	21496	1014	15.033	16.2	1	0.999521989682615	0.000128596369800457	0.211250029531177	2.9755575947618	29.755575947618
HF5.PlateA-F10	F10	d13_198_2	d13_198_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	succinate	2017-10-05_090.lcd	12.376	80446	4084	11.667	12.75	0.788	0.999920729368713	3.83589789362778e-05	0.00500256485528477	3.09082898436309	30.9082898436309
HF5.PlateA-F10	F10	d13_198_2	d13_198_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	lactate	2017-10-05_090.lcd	12.978	17765	944	12.75	13.408	0.827	0.999905521078027	5.64120223569515e-05	0.024838356996649	1.02699793416789	10.2699793416789
HF5.PlateA-F10	F10	d13_198_2	d13_198_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	butyrate	2017-10-05_090.lcd	-----	NA	-----	-----	-----	NA	0.998476227008827	6.33885427617889e-05	0.424286550072084	0	0
HF5.PlateA-F10	F10	d13_198_2	d13_198_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	acetate	2017-10-05_090.lcd	15.7	27081	1258	14.983	16.283	1	0.999521989682615	0.000128596369800457	0.211250029531177	3.69376832009735	36.9376832009735
HF5.PlateA-F10	F10	d13_198_2	d13_198_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	propionate	2017-10-05_090.lcd	18.544	9626	475	18.225	18.983	1.181	0.99751216601936	8.56168147328109e-05	0.491994733517975	1.31614219213601	13.1614219213601
HF5.PlateA-F11	F11	cd42_1681_2	cd42_1681_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	acetate	2017-10-05_091.lcd	15.692	79800	3741	14.958	16.367	1	0.999521989682615	0.000128596369800457	0.211250029531177	10.4732403396076	104.732403396076
HF5.PlateA-F11	F11	cd42_1681_2	cd42_1681_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	propionate	2017-10-05_091.lcd	18.539	16431	779	18.208	19	1.181	0.99751216601936	8.56168147328109e-05	0.491994733517975	1.89876461639279	18.9876461639279
HF5.PlateA-F11	F11	cd42_1681_2	cd42_1681_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	butyrate	2017-10-05_091.lcd	22.863	1330	46	22.408	23.475	1.457	0.998476227008827	6.33885427617889e-05	0.424286550072084	0.508593311945263	5.08593311945263
HF5.PlateA-F11	F11	cd42_1681_2	cd42_1681_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	lactate	2017-10-05_091.lcd	12.972	7545	420	12.733	13.367	0.827	0.999905521078027	5.64120223569515e-05	0.024838356996649	0.450467065679848	4.50467065679848
HF5.PlateA-F11	F11	cd42_1681_2	cd42_1681_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	succinate	2017-10-05_091.lcd	12.362	27346	1331	11.658	12.733	0.788	0.999920729368713	3.83589789362778e-05	0.00500256485528477	1.05396720284674	10.5396720284674
HF5.PlateA-F12	F12	dn7_198_2	dn7_198_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	succinate	2017-10-05_092.lcd	12.375	10881	549	12.033	12.767	0.789	0.999920729368713	3.83589789362778e-05	0.00500256485528477	0.422386614660924	4.22386614660924
HF5.PlateA-F12	F12	dn7_198_2	dn7_198_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	lactate	2017-10-05_092.lcd	12.967	3037	175	12.767	13.317	0.826	0.999905521078027	5.64120223569515e-05	0.024838356996649	0.196161668894711	1.96161668894711
HF5.PlateA-F12	F12	dn7_198_2	dn7_198_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	butyrate	2017-10-05_092.lcd	22.859	1769	62	22.392	23.508	1.457	0.998476227008827	6.33885427617889e-05	0.424286550072084	0.536420882217689	5.36420882217689
HF5.PlateA-F12	F12	dn7_198_2	dn7_198_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	acetate	2017-10-05_092.lcd	15.69	27804	1297	14.992	16.375	1	0.999521989682615	0.000128596369800457	0.211250029531177	3.78674349546308	37.8674349546308
HF5.PlateA-F12	F12	dn7_198_2	dn7_198_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	propionate	2017-10-05_092.lcd	18.55	7084	350	18.258	18.933	1.182	0.99751216601936	8.56168147328109e-05	0.491994733517975	1.09850424908521	10.9850424908521
HF5.PlateA-G01	G01	dn7_199_1	dn7_199_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	lactate	2017-10-05_093.lcd	12.958	1915	115	12.808	13.292	0.826	0.999905521078027	5.64120223569515e-05	0.024838356996649	0.132867379810211	1.32867379810211
HF5.PlateA-G01	G01	dn7_199_1	dn7_199_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	acetate	2017-10-05_093.lcd	15.692	28425	1294	14.975	16.35	1	0.999521989682615	0.000128596369800457	0.211250029531177	3.86660184110917	38.6660184110917
HF5.PlateA-G01	G01	dn7_199_1	dn7_199_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	butyrate	2017-10-05_093.lcd	22.872	1732	62	22.408	23.483	1.458	0.998476227008827	6.33885427617889e-05	0.424286550072084	0.534075506135502	5.34075506135502
HF5.PlateA-G01	G01	dn7_199_1	dn7_199_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	propionate	2017-10-05_093.lcd	18.534	6254	315	18.267	18.908	1.181	0.99751216601936	8.56168147328109e-05	0.491994733517975	1.02744229285697	10.2744229285697
HF5.PlateA-G01	G01	dn7_199_1	dn7_199_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	succinate	2017-10-05_093.lcd	12.376	15040	734	12.017	12.808	0.789	0.999920729368713	3.83589789362778e-05	0.00500256485528477	0.581921608056903	5.81921608056903
HF5.PlateA-G02	G02	cd42_1677_2	cd42_1677_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	acetate	2017-10-05_094.lcd	15.691	55187	2493	14.95	17.092	1	0.999521989682615	0.000128596369800457	0.211250029531177	7.30809788970899	73.0809788970899
HF5.PlateA-G02	G02	cd42_1677_2	cd42_1677_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	butyrate	2017-10-05_094.lcd	22.876	3279	110	22.342	23.55	1.458	0.998476227008827	6.33885427617889e-05	0.424286550072084	0.63213758178799	6.3213758178799
HF5.PlateA-G02	G02	cd42_1677_2	cd42_1677_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	lactate	2017-10-05_094.lcd	12.968	2871	168	12.758	13.325	0.826	0.999905521078027	5.64120223569515e-05	0.024838356996649	0.186797273183457	1.86797273183457
HF5.PlateA-G02	G02	cd42_1677_2	cd42_1677_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	succinate	2017-10-05_094.lcd	12.369	15800	804	11.958	12.758	0.788	0.999920729368713	3.83589789362778e-05	0.00500256485528477	0.611074432048474	6.11074432048474
HF5.PlateA-G02	G02	cd42_1677_2	cd42_1677_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	propionate	2017-10-05_094.lcd	18.536	3830	192	18.258	18.883	1.181	0.99751216601936	8.56168147328109e-05	0.491994733517975	0.81990713394464	8.1990713394464
HF5.PlateA-G03	G03	dn7_1677_1	dn7_1677_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	lactate	2017-10-05_095.lcd	12.977	5040	263	12.758	13.383	0.827	0.999905521078027	5.64120223569515e-05	0.024838356996649	0.309154949675684	3.09154949675684
HF5.PlateA-G03	G03	dn7_1677_1	dn7_1677_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	succinate	2017-10-05_095.lcd	12.38	18684	940	12.108	12.758	0.789	0.999920729368713	3.83589789362778e-05	0.00500256485528477	0.7217017273007	7.217017273007
HF5.PlateA-G03	G03	dn7_1677_1	dn7_1677_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	acetate	2017-10-05_095.lcd	15.697	22988	1053	15.008	16.35	1	0.999521989682615	0.000128596369800457	0.211250029531177	3.16742337850408	31.6742337850408
HF5.PlateA-G03	G03	dn7_1677_1	dn7_1677_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	butyrate	2017-10-05_095.lcd	22.922	682	26	22.525	23.45	1.46	0.998476227008827	6.33885427617889e-05	0.424286550072084	0.467517536235624	4.67517536235624
HF5.PlateA-G03	G03	dn7_1677_1	dn7_1677_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	propionate	2017-10-05_095.lcd	18.548	4611	232	18.267	18.908	1.182	0.99751216601936	8.56168147328109e-05	0.491994733517975	0.886773866250966	8.86773866250966
HF5.PlateA-G04	G04	dn7_1681_1	dn7_1681_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	propionate	2017-10-05_096.lcd	18.538	8954	430	18.225	18.967	1.182	0.99751216601936	8.56168147328109e-05	0.491994733517975	1.25860769263556	12.5860769263556
HF5.PlateA-G04	G04	dn7_1681_1	dn7_1681_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	butyrate	2017-10-05_096.lcd	22.873	12767	439	22.1	23.358	1.458	0.998476227008827	6.33885427617889e-05	0.424286550072084	1.23356807551184	12.3356807551184
HF5.PlateA-G04	G04	dn7_1681_1	dn7_1681_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	lactate	2017-10-05_096.lcd	12.976	7704	390	12.767	13.342	0.827	0.999905521078027	5.64120223569515e-05	0.024838356996649	0.459436577234603	4.59436577234603
HF5.PlateA-G04	G04	dn7_1681_1	dn7_1681_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	succinate	2017-10-05_096.lcd	12.381	36507	1806	11.625	12.767	0.789	0.999920729368713	3.83589789362778e-05	0.00500256485528477	1.40537380888198	14.0537380888198
HF5.PlateA-G04	G04	dn7_1681_1	dn7_1681_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	acetate	2017-10-05_096.lcd	15.685	77502	3025	14.8	16.45	1	0.999521989682615	0.000128596369800457	0.211250029531177	10.1777258818062	101.777258818062
HF5.PlateA-G05	G05	d0_199_1	d0_199_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	butyrate	2017-10-05_097.lcd	-----	NA	-----	-----	-----	NA	0.998476227008827	6.33885427617889e-05	0.424286550072084	0	0
HF5.PlateA-G05	G05	d0_199_1	d0_199_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	succinate	2017-10-05_097.lcd	12.33	2079	101	11.925	12.725	0.8	0.999920729368713	3.83589789362778e-05	0.00500256485528477	0.0847508820638064	0.847508820638064
HF5.PlateA-G05	G05	d0_199_1	d0_199_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	propionate	2017-10-05_097.lcd	18.557	1620	77	18.258	18.933	1.204	0.99751216601936	8.56168147328109e-05	0.491994733517975	0.630693973385128	6.30693973385128
HF5.PlateA-G05	G05	d0_199_1	d0_199_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	lactate	2017-10-05_097.lcd	12.987	748	42	12.742	13.35	0.843	0.999905521078027	5.64120223569515e-05	0.024838356996649	0.0670345497196487	0.670345497196487
HF5.PlateA-G05	G05	d0_199_1	d0_199_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	acetate	2017-10-05_097.lcd	15.41	3301	140	14.942	15.983	1	0.999521989682615	0.000128596369800457	0.211250029531177	0.635746646242486	6.35746646242486
HF5.PlateA-G06	G06	d0_198_2	d0_198_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	lactate	2017-10-05_098.lcd	13.034	361	16	12.808	13.308	0.846	0.999905521078027	5.64120223569515e-05	0.024838356996649	0.0452030970675084	0.452030970675084
HF5.PlateA-G06	G06	d0_198_2	d0_198_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	butyrate	2017-10-05_098.lcd	-----	NA	-----	-----	-----	NA	0.998476227008827	6.33885427617889e-05	0.424286550072084	0	0
HF5.PlateA-G06	G06	d0_198_2	d0_198_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	propionate	2017-10-05_098.lcd	18.546	1199	69	18.283	18.808	1.203	0.99751216601936	8.56168147328109e-05	0.491994733517975	0.594649294382615	5.94649294382615
HF5.PlateA-G06	G06	d0_198_2	d0_198_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	succinate	2017-10-05_098.lcd	12.341	1330	68	12.025	12.725	0.801	0.999920729368713	3.83589789362778e-05	0.00500256485528477	0.0560200068405343	0.560200068405343
HF5.PlateA-G06	G06	d0_198_2	d0_198_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	acetate	2017-10-05_098.lcd	15.413	6596	290	14.892	15.992	1	0.999521989682615	0.000128596369800457	0.211250029531177	1.05947168473499	10.5947168473499
HF5.PlateA-G07	G07	d0_198_1	d0_198_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	lactate	2017-10-05_099.lcd	13.021	544	28	12.783	13.325	0.845	0.999905521078027	5.64120223569515e-05	0.024838356996649	0.0555264971588306	0.555264971588306
HF5.PlateA-G07	G07	d0_198_1	d0_198_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	propionate	2017-10-05_099.lcd	18.565	1988	88	18.3	19	1.204	0.99751216601936	8.56168147328109e-05	0.491994733517975	0.662200961206803	6.62200961206803
HF5.PlateA-G07	G07	d0_198_1	d0_198_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	succinate	2017-10-05_099.lcd	12.34	2260	111	11.975	12.725	0.8	0.999920729368713	3.83589789362778e-05	0.00500256485528477	0.0916938572512727	0.916938572512727
HF5.PlateA-G07	G07	d0_198_1	d0_198_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	butyrate	2017-10-05_099.lcd	-----	NA	-----	-----	-----	NA	0.998476227008827	6.33885427617889e-05	0.424286550072084	0	0
HF5.PlateA-G07	G07	d0_198_1	d0_198_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	acetate	2017-10-05_099.lcd	15.416	4523	200	14.95	15.933	1	0.999521989682615	0.000128596369800457	0.211250029531177	0.792891410138644	7.92891410138644
HF5.PlateA-G08	G08	d0_1676_1	d0_1676_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	succinate	2017-10-05_100.lcd	12.368	1883	91	11.992	12.617	0.802	0.999920729368713	3.83589789362778e-05	0.00500256485528477	0.0772325221922959	0.772325221922959
HF5.PlateA-G08	G08	d0_1676_1	d0_1676_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	butyrate	2017-10-05_100.lcd	-----	NA	-----	-----	-----	NA	0.998476227008827	6.33885427617889e-05	0.424286550072084	0	0
HF5.PlateA-G08	G08	d0_1676_1	d0_1676_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	lactate	2017-10-05_100.lcd	12.979	20136	1032	12.617	13.417	0.842	0.999905521078027	5.64120223569515e-05	0.024838356996649	1.16075083917622	11.6075083917622
HF5.PlateA-G08	G08	d0_1676_1	d0_1676_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	propionate	2017-10-05_100.lcd	18.554	1276	70	18.342	18.867	1.203	0.99751216601936	8.56168147328109e-05	0.491994733517975	0.601241789117042	6.01241789117041
HF5.PlateA-G08	G08	d0_1676_1	d0_1676_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	acetate	2017-10-05_100.lcd	15.417	3460	126	14.983	16.367	1	0.999521989682615	0.000128596369800457	0.211250029531177	0.656193469040758	6.56193469040758
