compound	run	Data_Filename	Sample_ID	Sample_Type	Level	Ret_Time	Area	Height	ISTD_Area	ISTD_Height	Area_Ratio	Height_Ratio	Conc	Std_Conc	Deviation	percDev	Accuracy	QC_Check_Results	Mark	Peak_Start	Peak_End	TPlatenum	HETP	meter	Tailing_F	Tailing_F10perc	Resolution	k	Separation_F	Areaperc	Heightperc	USP_Width	Width5perc	Width10perc	Width50perc	Relative_Retention_Time
methanol	2	2016-03-02_010.lcd	STD-0010	Unknown	NA	20.678	19589	819	NA	NA	NA	NA	0.13646	NA	NA	NA	NA	NA	V	20.358	21.225	15800.428	9.493	105336.188	NA	NA	1.278	2.446	1.062	0.401	0.3408	0.658	0	0	0.383	1.23
methanol	2	2016-03-02_011.lcd	STD-0009	Unknown	NA	20.696	21794	898	NA	NA	NA	NA	0.15182	NA	NA	NA	NA	NA	V	20.392	21.308	14951.735	10.032	99678.235	NA	NA	1.263	2.449	1.063	0.2318	0.1954	0.677	0	0	0.394	1.231
methanol	2	2016-03-02_012.lcd	STD-0011	Unknown	NA	20.705	20929	862	NA	NA	NA	NA	0.14579	NA	NA	NA	NA	NA	V	20.342	21.325	16085.446	9.325	107236.307	NA	NA	1.288	2.451	1.062	0.8281	0.6951	0.653	0	0	0.381	1.23
methanol	2	2016-03-02_013.lcd	STD-0012	Unknown	NA	20.717	19845	843	NA	NA	NA	NA	0.13824	NA	NA	NA	NA	NA	NA	20.308	21.208	17192.361	8.725	114615.739	NA	NA	1.343	2.453	1.062	1.6482	1.4261	0.632	0	0.687	0.37	1.23
methanol	2	2016-03-02_014.lcd	STD-0013	Unknown	NA	20.718	19484	848	NA	NA	NA	NA	0.13573	NA	NA	NA	NA	NA	NA	20.275	21.225	17739.646	8.456	118264.304	1.018	1.016	1.335	2.453	1.061	4.0094	3.5564	0.622	0.73	0.652	0.365	1.23
methanol	2	2016-03-02_015.lcd	STD-0014	Unknown	NA	20.738	20197	866	NA	NA	NA	NA	0.14069	NA	NA	NA	NA	NA	NA	20.258	21.258	17399.632	8.621	115997.547	1.002	1.004	1.336	2.456	1.061	7.5228	6.5805	0.629	0.75	0.666	0.369	1.23
methanol	2	2016-03-02_016.lcd	STD-0015	Unknown	NA	20.746	20660	842	NA	NA	NA	NA	0.14392	NA	NA	NA	NA	NA	NA	20.208	21.292	16395.695	9.149	109304.631	0.917	0.957	1.342	2.458	1.061	14.5769	12.2469	0.648	0.844	0.712	0.378	1.23
methanol	2	2016-03-02_017.lcd	STD-0016	Unknown	NA	20.75	20734	861	NA	NA	NA	NA	0.14443	NA	NA	NA	NA	NA	NA	20.158	21.292	16671.832	8.997	111145.546	0.961	0.977	1.521	2.458	1.063	31.5516	27.3549	0.643	0.795	0.694	0.376	1.228
methanol	2	2016-03-02_018.lcd	S_D01	Unknown	NA	20.765	25483	916	NA	NA	NA	NA	0.17751	NA	NA	NA	NA	NA	V	20.375	21.275	13229.815	11.338	88198.768	NA	NA	1.205	2.461	1.061	5.8485	4.4843	0.722	0	0	0.418	1.23
methanol	2	2016-03-02_019.lcd	S_D02	Unknown	NA	20.764	20839	803	NA	NA	NA	NA	0.14516	NA	NA	NA	NA	NA	V	20.358	21.392	15192.529	9.873	101283.526	NA	NA	1.249	2.461	1.061	4.5243	3.3334	0.674	0	0	0.392	1.23
methanol	2	2016-03-02_020.lcd	S_D03	Unknown	NA	20.711	15639	710	NA	NA	NA	NA	0.10894	NA	NA	NA	NA	NA	NA	20.325	21.192	18980.483	7.903	126536.55	1.046	1.032	1.345	2.452	1.061	3.047	2.5906	0.601	0.687	0.616	0.355	1.23
methanol	2	2016-03-02_021.lcd	S_D04	Unknown	NA	20.584	24863	914	NA	NA	NA	NA	0.1732	NA	NA	NA	NA	NA	V	20.108	21.608	14798.027	10.136	98653.511	NA	NA	1.242	2.431	1.061	6.1861	4.3721	0.677	0	0	0.393	1.23
methanol	2	2016-03-02_022.lcd	S_D05	Unknown	NA	20.508	23688	881	NA	NA	NA	NA	0.16501	NA	NA	NA	NA	NA	V	20.075	21.075	14351.58	10.452	95677.203	NA	NA	1.247	2.418	1.062	8.4321	5.8904	0.685	0	0	0.397	1.231
methanol	2	2016-03-02_023.lcd	S_D06	Unknown	NA	20.464	25379	886	NA	NA	NA	NA	0.17679	NA	NA	NA	NA	NA	V	20.008	21.508	13981.855	10.728	93212.37	NA	NA	1.232	2.411	1.062	10.4906	7.0042	0.692	0	0	0.401	1.231
methanol	2	2016-03-02_024.lcd	S_D07	Unknown	NA	20.447	21618	879	NA	NA	NA	NA	0.1506	NA	NA	NA	NA	NA	V	20.042	21.208	15561.931	9.639	103746.21	NA	NA	1.331	2.408	1.065	6.4804	4.9479	0.656	0	0	0.381	1.232
methanol	2	2016-03-02_025.lcd	S_D08	Unknown	NA	20.403	22750	900	NA	NA	NA	NA	0.15848	NA	NA	NA	NA	NA	V	19.992	21.458	15253.817	9.834	101692.113	NA	NA	1.326	2.4	1.065	6.9992	5.4424	0.661	0	0	0.385	1.233
methanol	2	2016-03-02_026.lcd	S_D09	Unknown	NA	20.399	20489	822	NA	NA	NA	NA	0.14273	NA	NA	NA	NA	NA	V	19.983	20.992	15248.954	9.837	101659.696	NA	NA	1.332	2.4	1.065	7.1701	5.4679	0.661	0	0	0.385	1.233
methanol	2	2016-03-02_027.lcd	S_D10	Unknown	NA	20.371	23742	927	NA	NA	NA	NA	0.16539	NA	NA	NA	NA	NA	V	19.833	21.408	15390.981	9.746	102606.542	NA	NA	1.692	2.395	1.064	5.9945	4.0452	0.657	0	0.755	0.383	1.234
methanol	2	2016-03-02_028.lcd	S_D11	Unknown	NA	20.345	20584	834	NA	NA	NA	NA	0.14339	NA	NA	NA	NA	NA	V	19.792	20.925	15794.343	9.497	105295.62	0.896	0.948	0.402	2.391	1.069	4.9514	3.4951	0.648	0.868	0.722	0.378	1.234
methanol	2	2016-03-02_029.lcd	S_D12	Unknown	NA	20.454	26050	972	NA	NA	NA	NA	0.18146	NA	NA	NA	NA	NA	V	19.825	21.025	14648.065	10.24	97653.768	NA	NA	0.641	2.409	1.061	6.4743	4.3968	0.676	0	0.832	0.393	1.234
methanol	2	2016-03-02_030.lcd	S_E01	Unknown	NA	20.413	28845	1022	NA	NA	NA	NA	0.20094	NA	NA	NA	NA	NA	V	19.808	21.442	14457.641	10.375	96384.274	NA	NA	0.613	2.402	1.058	8.7433	5.5435	0.679	0	0.858	0.395	1.232
methanol	2	2016-03-02_031.lcd	S_E02	Unknown	NA	20.377	22386	895	NA	NA	NA	NA	0.15594	NA	NA	NA	NA	NA	V	19.85	20.992	15490.553	9.683	103270.352	NA	NA	1.82	2.396	1.062	5.8478	4.0333	0.655	0	0.74	0.382	1.233
methanol	2	2016-03-02_032.lcd	S_E03	Unknown	NA	20.372	23258	866	NA	NA	NA	NA	0.16202	NA	NA	NA	NA	NA	V	19.825	21.392	14865.302	10.091	99102.011	NA	NA	1.137	2.395	1.067	5.2732	3.5486	0.668	0	0.779	0.388	1.233
methanol	2	2016-03-02_033.lcd	S_E04	Unknown	NA	20.489	21881	907	NA	NA	NA	NA	0.15242	NA	NA	NA	NA	NA	NA	19.95	21.125	16254.772	9.228	108365.149	0.983	0.992	1.236	2.415	1.06	7.8825	5.6444	0.643	0.797	0.698	0.376	1.233
methanol	2	2016-03-02_034.lcd	S_E05	Unknown	NA	20.545	27384	961	NA	NA	NA	NA	0.19076	NA	NA	NA	NA	NA	NA	19.95	21.625	14181.891	10.577	94545.937	NA	NA	0.801	2.424	1.058	7.9546	4.9558	0.69	0	0.912	0.4	1.232
methanol	2	2016-03-02_035.lcd	S_E06	Unknown	NA	20.581	28854	957	NA	NA	NA	NA	0.201	NA	NA	NA	NA	NA	V	19.825	21.642	13884.09	10.804	92560.601	NA	NA	NA	2.43	1.055	9.0501	5.3528	0.699	0	0	0.405	1.231
methanol	2	2016-03-02_036.lcd	S_E07	Unknown	NA	20.602	37600	1205	NA	NA	NA	NA	0.26192	NA	NA	NA	NA	NA	V	19.833	21.692	13689.377	10.957	91262.51	NA	NA	NA	2.434	1.056	10.5272	6.1511	0.704	0	0	0.408	1.231
methanol	2	2016-03-02_037.lcd	S_E08	Unknown	NA	20.619	31117	991	NA	NA	NA	NA	0.21676	NA	NA	NA	NA	NA	V	19.892	21.258	13310.423	11.269	88736.153	NA	NA	NA	2.437	1.053	9.5397	5.5379	0.715	0	0	0.415	1.231
methanol	2	2016-03-02_038.lcd	S_E09	Unknown	NA	20.534	29772	980	NA	NA	NA	NA	0.20739	NA	NA	NA	NA	NA	V	19.925	21.608	13718.224	10.934	91454.826	NA	NA	NA	2.422	1.05	7.8738	4.672	0.701	0	0	0.406	1.231
methanol	2	2016-03-02_039.lcd	S_E10	Unknown	NA	20.5	24463	932	NA	NA	NA	NA	0.17041	NA	NA	NA	NA	NA	V	20.042	21.108	14841.846	10.107	98945.638	NA	NA	1.267	2.417	1.062	10.2039	6.7789	0.673	0	0	0.391	1.231
methanol	2	2016-03-02_040.lcd	S_E11	Unknown	NA	20.475	24583	954	NA	NA	NA	NA	0.17124	NA	NA	NA	NA	NA	V	20.025	21.525	15310.004	9.798	102066.695	NA	NA	1.316	2.413	1.063	9.0366	6.2703	0.662	0	0	0.385	1.231
methanol	2	2016-03-02_041.lcd	S_E12	Unknown	NA	20.44	24781	989	NA	NA	NA	NA	0.17263	NA	NA	NA	NA	NA	V	19.983	21.092	15426.601	9.723	102844.007	NA	NA	1.326	2.407	1.063	8.3687	5.9532	0.658	0	0	0.383	1.232
methanol	2	2016-03-02_042.lcd	S_F01	Unknown	NA	20.459	23610	985	NA	NA	NA	NA	0.16447	NA	NA	NA	NA	NA	V	20.042	21.008	16417.339	9.137	109448.926	NA	NA	1.373	2.41	1.064	6.9983	5.1636	0.639	0	0.715	0.374	1.232
methanol	2	2016-03-02_043.lcd	S_F02	Unknown	NA	20.457	38695	1085	NA	NA	NA	NA	0.26955	NA	NA	NA	NA	NA	V	19.6	21.492	12279.977	12.215	81866.515	NA	NA	NA	2.41	1.064	14.6198	7.0141	0.738	0	0	0.426	1.232
methanol	2	2016-03-02_044.lcd	S_F03	Unknown	NA	20.463	35315	968	NA	NA	NA	NA	0.24601	NA	NA	NA	NA	NA	V	19.8	21.508	11321.974	13.249	75479.829	NA	NA	NA	2.41	1.049	14.5702	6.9339	0.769	0	0	0.444	1.232
methanol	2	2016-03-02_045.lcd	S_F04	Unknown	NA	20.45	27747	926	NA	NA	NA	NA	0.19328	NA	NA	NA	NA	NA	V	19.817	21.108	13310.914	11.269	88739.427	NA	NA	NA	2.408	1.046	7.2344	4.3844	0.709	0	0	0.409	1.232
methanol	2	2016-03-02_046.lcd	S_F05	Unknown	NA	20.453	32326	1049	NA	NA	NA	NA	0.22518	NA	NA	NA	NA	NA	V	19.8	21.025	12667.253	11.842	84448.357	NA	NA	NA	2.409	1.048	8.2602	4.7503	0.727	0	0	0.419	1.232
methanol	2	2016-03-02_047.lcd	S_F06	Unknown	NA	20.456	26809	891	NA	NA	NA	NA	0.18675	NA	NA	NA	NA	NA	V	19.867	21.525	13719.511	10.933	91463.404	NA	NA	NA	2.409	1.043	6.247	3.8537	0.699	0	0	0.405	1.232
methanol	2	2016-03-02_048.lcd	S_F07	Unknown	NA	20.456	24542	869	NA	NA	NA	NA	0.17096	NA	NA	NA	NA	NA	V	19.983	21.492	13972.797	10.735	93151.982	NA	NA	1.227	2.409	1.062	10.424	6.5735	0.692	0	0	0.4	1.232
methanol	2	2016-03-02_049.lcd	S_F08	Unknown	NA	20.458	29108	965	NA	NA	NA	NA	0.20277	NA	NA	NA	NA	NA	V	19.975	21.508	13240.259	11.329	88268.391	NA	NA	1.164	2.41	1.062	11.0582	6.5082	0.711	0	0	0.411	1.231
methanol	2	2016-03-02_050.lcd	S_F09	Unknown	NA	20.451	26250	1004	NA	NA	NA	NA	0.18286	NA	NA	NA	NA	NA	V	20	21.508	15043.482	9.971	100289.88	NA	NA	1.31	2.408	1.063	10.8648	7.1361	0.667	0	0	0.388	1.232
methanol	2	2016-03-02_051.lcd	S_F10	Unknown	NA	20.444	26646	922	NA	NA	NA	NA	0.18562	NA	NA	NA	NA	NA	SV	19.933	21.492	13973.089	10.735	93153.925	NA	NA	1.135	2.407	1.061	10.9349	6.5772	0.692	0	0	0.401	1.231
methanol	2	2016-03-02_052.lcd	S_F11	Unknown	NA	20.441	22656	928	NA	NA	NA	NA	0.15782	NA	NA	NA	NA	NA	V	20.025	21.125	15903.478	9.432	106023.185	NA	NA	1.345	2.407	1.064	6.4883	4.7258	0.648	0	0	0.378	1.232
methanol	2	2016-03-02_053.lcd	S_F12	Unknown	NA	20.446	24384	990	NA	NA	NA	NA	0.16986	NA	NA	NA	NA	NA	V	20.025	21.508	15849.504	9.464	105663.359	NA	NA	1.353	2.408	1.064	7.4198	5.3071	0.65	0	0.743	0.379	1.232
isobutyrate	2	2016-03-02_061.lcd	STD-0016	Standard	1	23	748	28	NA	NA	NA	NA	0.14247	0.1	0.04247	42.47	142.5	NA	NA	22.525	23.475	17717.273	8.466	118115.151	1.07	1.003	3.839	2.833	1.176	1.1776	0.895	0.691	0.854	0.761	0.431	1.383
isobutyrate	2	2016-03-02_060.lcd	STD-0015	Standard	2	23.028	761	27	NA	NA	NA	NA	0.14495	0.25	-0.10505	-42.02	58	NA	NA	22.558	23.475	18238.772	8.224	121591.814	NA	NA	3.844	2.838	1.176	0.548	0.4	0.682	0	0	0.433	1.384
isobutyrate	2	2016-03-02_059.lcd	STD-0014	Standard	3	23.022	363	14	NA	NA	NA	NA	0.06905	0.5	-0.43095	-86.19	13.8	NA	NA	22.625	23.375	15551.451	9.645	103676.341	NA	NA	3.629	2.837	1.172	0.1378	0.1051	0.738	0	0	0.459	1.38
isobutyrate	2	2016-03-02_058.lcd	STD-0013	Standard	4	23.108	509	19	NA	NA	NA	NA	0.09692	1	-0.90308	-90.31	9.7	NA	NA	22.592	23.392	13271.369	11.303	88475.795	NA	NA	3.515	2.851	1.175	0.1067	0.0817	0.802	0	0	0.465	1.382
isobutyrate	2	2016-03-02_057.lcd	STD-0012	Standard	5	23.195	757	29	NA	NA	NA	NA	0.14415	2.5	-2.3558500000000002	-94.23	5.8	NA	NA	22.675	23.442	10261.851	14.617	68412.343	NA	NA	3.323	2.866	1.176	0.065	0.0501	0.916	0	0	0	1.383
isobutyrate	2	2016-03-02_056.lcd	STD-0011	Standard	6	23.146	1609	63	NA	NA	NA	NA	0.30651	5	-4.69349	-93.87	6.1	NA	NA	22.575	23.375	5993.376	25.028	39955.839	NA	NA	2.775	2.858	1.176	0.0646	0.0511	1.196	0	0	0	1.384
isobutyrate	2	2016-03-02_055.lcd	STD-0010	Standard	7	NA	NA	NA	NA	NA	NA	NA	NA	10	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
isobutyrate	2	2016-03-02_054.lcd	STD-0009	Standard	8	23.01	4726	198	NA	NA	NA	NA	0.90011	20	-19.09989	-95.5	4.5	NA	NA	22.358	23.158	1400.88	107.076	9339.202	NA	NA	0.653	2.835	1.062	0.0517	0.0441	2.459	0	0	0	1.388
isobutyrate	2	2016-03-02_001.lcd	BLANK	Control	0	23.084	314	10	NA	NA	NA	NA	0.05982	NA	NA	NA	NA	Quant.Range(Low)	NA	22.625	23.725	18578.805	8.074	123858.698	1.183	1.209	3.326	2.847	1.181	1.0319	1.2958	0.677	1.054	0.939	0.556	NA
isobutyrate	2	2016-03-02_002.lcd	STD-0017	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
isobutyrate	2	2016-03-02_003.lcd	STD-0018	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
isobutyrate	2	2016-03-02_004.lcd	STD-0019	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
isobutyrate	2	2016-03-02_005.lcd	STD-0010	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
isobutyrate	2	2016-03-02_006.lcd	BLANK	Unknown	NA	23.215	422	16	NA	NA	NA	NA	0.08037	NA	NA	NA	NA	Quant.Range(Low)	NA	22.775	23.725	23983.932	6.254	159892.883	1.062	0.959	4.209	2.869	1.178	2.1074	1.8372	0.6	0.888	0.776	0.433	NA
isobutyrate	2	2016-03-02_007.lcd	STD-0017	Unknown	NA	23.219	2280	89	NA	NA	NA	NA	0.43425	NA	NA	NA	NA	NA	NA	22.692	23.425	4856.148	30.889	32374.319	NA	NA	2.586	2.87	1.176	0.0457	0.0364	1.333	0	0	0	1.384
isobutyrate	2	2016-03-02_008.lcd	STD-0018	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
isobutyrate	2	2016-03-02_009.lcd	STD-0019	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
isobutyrate	2	2016-03-02_010.lcd	STD-0010	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
isobutyrate	2	2016-03-02_011.lcd	STD-0009	Unknown	NA	23.28	5263	195	NA	NA	NA	NA	1.00254	NA	NA	NA	NA	NA	V	22.592	23.492	5273.083	28.446	35153.886	NA	NA	0.807	2.88	1.057	0.056	0.0425	1.282	0	0	0	1.384
isobutyrate	2	2016-03-02_012.lcd	STD-0011	Unknown	NA	23.271	1741	63	NA	NA	NA	NA	0.33169	NA	NA	NA	NA	NA	NA	22.708	23.542	7052.211	21.27	47014.743	NA	NA	2.913	2.878	1.174	0.0689	0.0508	1.108	0	0	0	1.383
isobutyrate	2	2016-03-02_013.lcd	STD-0012	Unknown	NA	23.299	724	28	NA	NA	NA	NA	0.13784	NA	NA	NA	NA	NA	NA	22.808	23.542	4411.895	33.999	29412.631	NA	NA	2.537	2.883	1.175	0.0601	0.0473	1.403	0	0	0	1.384
isobutyrate	2	2016-03-02_014.lcd	STD-0013	Unknown	NA	23.289	412	16	NA	NA	NA	NA	0.07844	NA	NA	NA	NA	NA	NA	22.842	23.608	13825.881	10.849	92172.541	NA	NA	3.635	2.881	1.175	0.0847	0.0669	0.792	0	0	0.481	1.383
isobutyrate	2	2016-03-02_015.lcd	STD-0014	Unknown	NA	23.292	392	14	NA	NA	NA	NA	0.07466	NA	NA	NA	NA	NA	NA	22.858	23.642	16424.004	9.133	109493.36	NA	NA	3.767	2.882	1.173	0.146	0.1057	0.727	0	0	0.472	1.382
isobutyrate	2	2016-03-02_016.lcd	STD-0015	Unknown	NA	23.32	690	25	NA	NA	NA	NA	0.13142	NA	NA	NA	NA	NA	NA	22.858	23.742	17304.229	8.668	115361.524	NA	NA	3.794	2.887	1.175	0.4868	0.3677	0.709	0	0	0.429	1.383
isobutyrate	2	2016-03-02_017.lcd	STD-0016	Unknown	NA	23.321	763	28	NA	NA	NA	NA	0.14542	NA	NA	NA	NA	NA	NA	22.808	23.825	16849.014	8.903	112326.761	NA	NA	3.777	2.887	1.174	1.1618	0.8761	0.719	0	0.88	0.422	1.381
isobutyrate	2	2016-03-02_018.lcd	S_D01	Unknown	NA	22.987	9423	324	NA	NA	NA	NA	1.79492	NA	NA	NA	NA	NA	NA	22.392	23.625	14204.701	10.56	94698.009	0.993	1.031	NA	2.831	1.111	2.1627	1.5858	0.771	0.994	0.855	0.451	1.362
isobutyrate	2	2016-03-02_019.lcd	S_D02	Unknown	NA	22.989	16440	471	NA	NA	NA	NA	3.13131	NA	NA	NA	NA	NA	V	22.408	23.675	11164.456	13.435	74429.704	NA	NA	NA	2.831	1.036	3.5692	1.9562	0.87	0	0	0.503	1.362
isobutyrate	2	2016-03-02_020.lcd	S_D03	Unknown	NA	22.927	8937	323	NA	NA	NA	NA	1.70227	NA	NA	NA	NA	NA	NA	22.425	23.542	15111.534	9.926	100743.558	1.065	1.061	2.437	2.821	1.088	1.7413	1.1797	0.746	0.896	0.793	0.437	1.361
isobutyrate	2	2016-03-02_021.lcd	S_D04	Unknown	NA	23.118	7864	205	NA	NA	NA	NA	1.4978	NA	NA	NA	NA	NA	V	22.425	23.808	10833.629	13.846	72224.191	NA	NA	0.325	2.853	1.046	1.9565	0.9829	0.888	0	0	0.52	1.382
isobutyrate	2	2016-03-02_022.lcd	S_D05	Unknown	NA	22.969	3630	113	NA	NA	NA	NA	0.69146	NA	NA	NA	NA	NA	V	22.842	23.592	1096.664	136.778	7311.091	NA	NA	0.118	2.828	1.021	1.2922	0.7567	2.774	0	0	0	1.378
isobutyrate	2	2016-03-02_023.lcd	S_D06	Unknown	NA	22.999	1424	56	NA	NA	NA	NA	0.27128	NA	NA	NA	NA	NA	V	22.758	23.508	9527.953	15.743	63519.685	NA	NA	0.191	2.833	1.028	0.5887	0.4457	0.942	0	0	0	1.384
isobutyrate	2	2016-03-02_024.lcd	S_D07	Unknown	NA	22.985	872	35	NA	NA	NA	NA	0.16617	NA	NA	NA	NA	NA	NA	22.642	23.542	21675.503	6.92	144503.353	1.164	1.164	1.695	2.831	1.061	0.2615	0.197	0.624	0.759	0.711	0.408	1.385
isobutyrate	2	2016-03-02_025.lcd	S_D08	Unknown	NA	22.952	1306	48	NA	NA	NA	NA	0.24881	NA	NA	NA	NA	NA	V	22.758	23.392	4988.546	30.069	33256.971	NA	NA	0.143	2.825	1.034	0.4019	0.2914	1.3	0	0	0	1.387
isobutyrate	2	2016-03-02_026.lcd	S_D09	Unknown	NA	22.944	1789	58	NA	NA	NA	NA	0.34068	NA	NA	NA	NA	NA	V	22.692	23.442	6479.231	23.151	43194.873	NA	NA	0.45	2.824	1.032	0.6259	0.3838	1.14	0	0	0	1.386
isobutyrate	2	2016-03-02_027.lcd	S_D10	Unknown	NA	22.861	1081	34	NA	NA	NA	NA	0.20583	NA	NA	NA	NA	NA	V	22.808	23.475	1276.033	117.552	8506.887	NA	NA	0.204	2.81	1.033	0.2728	0.1487	2.56	0	0	0	1.384
isobutyrate	2	2016-03-02_028.lcd	S_D11	Unknown	NA	22.816	1172	38	NA	NA	NA	NA	0.22327	NA	NA	NA	NA	NA	V	22.758	23.408	417.584	359.209	2783.891	NA	NA	0.135	2.803	1.036	0.282	0.1574	4.466	0	0	0	1.384
isobutyrate	2	2016-03-02_029.lcd	S_D12	Unknown	NA	22.513	444	16	NA	NA	NA	NA	0.08465	NA	NA	NA	NA	Quant.Range(Low)	V	22.125	22.858	15370.56	9.759	102470.402	NA	NA	0.735	2.752	1.035	0.1105	0.0742	0.726	0	0	0.474	1.358
isobutyrate	2	2016-03-02_030.lcd	S_E01	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
isobutyrate	2	2016-03-02_031.lcd	S_E02	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
isobutyrate	2	2016-03-02_032.lcd	S_E03	Unknown	NA	22.863	2291	69	NA	NA	NA	NA	0.43637	NA	NA	NA	NA	NA	V	22.742	23.458	663.293	226.144	4421.955	NA	NA	0.128	2.811	1.036	0.5194	0.2833	3.551	0	0	0	1.384
isobutyrate	2	2016-03-02_033.lcd	S_E04	Unknown	NA	23.031	1422	43	NA	NA	NA	NA	0.2709	NA	NA	NA	NA	NA	V	22.608	23.542	10281.714	14.589	68544.758	NA	NA	0.953	2.839	1.06	0.5124	0.2645	0.909	0	0	0.556	1.386
isobutyrate	2	2016-03-02_034.lcd	S_E05	Unknown	NA	23.02	1414	58	NA	NA	NA	NA	0.26928	NA	NA	NA	NA	NA	V	22.942	23.608	15.369	9760.031	102.459	NA	NA	0.034	2.837	1.026	0.4107	0.301	23.488	0	0	0	1.38
isobutyrate	2	2016-03-02_035.lcd	S_E06	Unknown	NA	23.155	262	16	NA	NA	NA	NA	0.04983	NA	NA	NA	NA	Quant.Range(Low)	NA	22.925	23.442	37278.43	4.024	248522.866	1.076	1.087	1.69	2.859	1.061	0.082	0.0885	0.48	0.471	0.448	0.288	1.385
isobutyrate	2	2016-03-02_036.lcd	S_E07	Unknown	NA	23.112	3741	75	NA	NA	NA	NA	0.7125	NA	NA	NA	NA	NA	V	22.558	23.792	689.855	217.437	4599.031	NA	NA	0.332	2.852	1.055	1.0473	0.3836	3.52	0	0	0	1.381
isobutyrate	2	2016-03-02_037.lcd	S_E08	Unknown	NA	23.13	4320	83	NA	NA	NA	NA	0.82277	NA	NA	NA	NA	NA	V	22.675	23.842	36.099	4155.212	240.662	NA	NA	0.101	2.855	1.055	1.3243	0.4645	15.399	0	0	0	1.381
isobutyrate	2	2016-03-02_038.lcd	S_E09	Unknown	NA	23.032	3134	94	NA	NA	NA	NA	0.59693	NA	NA	NA	NA	NA	V	22.792	23.658	3217.367	46.622	21449.114	NA	NA	0.077	2.839	1.021	0.8288	0.4492	1.624	0	0	0	1.38
isobutyrate	2	2016-03-02_039.lcd	S_E10	Unknown	NA	22.995	2591	82	NA	NA	NA	NA	0.49348	NA	NA	NA	NA	NA	V	22.842	23.608	1694.531	88.52	11296.873	NA	NA	0.177	2.832	1.024	1.0807	0.5939	2.234	0	0	0	1.381
isobutyrate	2	2016-03-02_040.lcd	S_E11	Unknown	NA	22.988	2755	96	NA	NA	NA	NA	0.5247	NA	NA	NA	NA	NA	V	22.758	23.508	4596.599	32.633	30643.994	NA	NA	0.206	2.831	1.026	1.0126	0.6324	1.356	0	0	0	1.382
isobutyrate	2	2016-03-02_041.lcd	S_E12	Unknown	NA	22.961	2048	77	NA	NA	NA	NA	0.3901	NA	NA	NA	NA	NA	V	22.742	23.442	4850.06	30.927	32333.734	NA	NA	0.22	2.827	1.028	0.6916	0.4653	1.319	0	0	0	1.384
isobutyrate	2	2016-03-02_042.lcd	S_F01	Unknown	NA	22.994	2450	80	NA	NA	NA	NA	0.46668	NA	NA	NA	NA	NA	V	22.742	23.475	5870.11	25.553	39134.064	NA	NA	0.296	2.832	1.03	0.7263	0.4218	1.2	0	0	0	1.385
isobutyrate	2	2016-03-02_043.lcd	S_F02	Unknown	NA	23.575	1094	26	NA	NA	NA	NA	0.20829	NA	NA	NA	NA	NA	V	23.575	24.542	10299.974	14.563	68666.496	NA	NA	0.625	2.929	1.066	0.4132	0.17	0.929	0	0	0	1.42
isobutyrate	2	2016-03-02_044.lcd	S_F03	Unknown	NA	22.842	1860	82	NA	NA	NA	NA	0.3543	NA	NA	NA	NA	NA	V	22.825	23.525	NA	NA	0	NA	NA	NA	2.807	1.026	0.7674	0.5896	0	0	0	0	1.375
isobutyrate	2	2016-03-02_045.lcd	S_F04	Unknown	NA	23.003	3124	80	NA	NA	NA	NA	0.59497	NA	NA	NA	NA	NA	V	22.608	23.458	1019.951	147.066	6799.672	NA	NA	NA	2.834	1.035	0.8144	0.3808	2.881	0	0	0	1.385
