seqID	sampleID	mouse	percent_weight	sex	FMT_input	FMT_type	Experiment	day	type	CFU	sampleType	group	shannon	nseqs	fastq_file1	seqname	fastq_file2	move_command	missing_transfer	Dates
d1_1294_2	d1_1294_2	1294_2	97.92746114	F	none	noFMT	HF4	1	fecal	7200000	mouse	noFMT	0.433945	17066	d1-1294-2_S325_L001_R1_001.fastq.gz	d1-1294-2	d1-1294-2_S325_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d1-1294-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d4_1192_2	d4_1192_2	1192_2	94.24778761	M	none	noFMT	HF4	4	fecal	1000000	mouse	noFMT	0.686169	31231	d4-1192-2_S321_L001_R1_001.fastq.gz	d4-1192-2	d4-1192-2_S321_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1192-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d4_1192_3	d4_1192_3	1192_3	90.68825911	M	none	noFMT	HF4	4	fecal	15000000	mouse	noFMT	0.749703	42584	d4-1192-3_S322_L001_R1_001.fastq.gz	d4-1192-3	d4-1192-3_S322_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1192-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d4_1203_2	d4_1203_2	1203_2	91.52542373	F	none	noFMT	HF1	4	fecal	6400000	mouse	noFMT	2.078904	16727	d4-1203-2_S147_L001_R1_001.fastq.gz	d4-1203-2	d4-1203-2_S147_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1203-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d4_1203_3	d4_1203_3	1203_3	95.6043956	F	none	noFMT	HF1	4	fecal	500000	mouse	noFMT	1.962065	18682	d4-1203-3_S66_L001_R1_001.fastq.gz	d4-1203-3	d4-1203-3_S66_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1203-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d4_1203_4	d4_1203_4	1203_4	92.47311828	F	none	noFMT	HF1	4	fecal	5600000	mouse	noFMT	2.149686	19140	d4-1203-4_S67_L001_R1_001.fastq.gz	d4-1203-4	d4-1203-4_S67_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1203-4_* | xargs cp -t /home/aseekat/forSRA	no	2015
d4_1207_1	d4_1207_1	1207_1	93.53233831	M	none	noFMT	HF1	4	fecal	1800000	mouse	noFMT	1.753323	15917	d4-1207-1_S154_L001_R1_001.fastq.gz	d4-1207-1	d4-1207-1_S154_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1207-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d4_1207_2	d4_1207_2	1207_2	93.93939394	M	none	noFMT	HF1	4	fecal	500000	mouse	noFMT	2.239037	20050	d4-1207-2_S162_L001_R1_001.fastq.gz	d4-1207-2	d4-1207-2_S162_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1207-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d4_1207_3	d4_1207_3	1207_3	101.3636364	M	none	noFMT	HF1	4	fecal	100	mouse	noFMT	3.260573	21101	d4-1207-3_S112_L001_R1_001.fastq.gz	d4-1207-3	d4-1207-3_S112_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1207-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d4_1216_1	d4_1216_1	1216_1	89.44723618	F	none	noFMT	HF2	4	fecal	44000000	mouse	noFMT	1.687875	16585	d19-1207-2B_S375_L001_R1_001.fastq.gz	d19-1207-2B	d19-1207-2B_S375_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d19-1207-2B_* | xargs cp -t /home/aseekat/forSRA	no	2015
d4_1216_2	d4_1216_2	1216_2	93.22033898	F	none	noFMT	HF2	4	fecal	50000000	mouse	noFMT	1.780597	21410	d4-1216-2_S236_L001_R1_001.fastq.gz	d4-1216-2	d4-1216-2_S236_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1216-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d4_1217_1	d4_1217_1	1217_1	86.33879781	F	none	noFMT	HF2	4	fecal	46000000	mouse	noFMT	2.370671	18306	d4-1217-1_S212_L001_R1_001.fastq.gz	d4-1217-1	d4-1217-1_S212_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1217-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d4_1217_2	d4_1217_2	1217_2	88.11881188	F	none	noFMT	HF2	4	fecal	31000000	mouse	noFMT	2.068828	15329	d4-1217-2_S241_L001_R1_001.fastq.gz	d4-1217-2	d4-1217-2_S241_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1217-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d4_1294_2	d4_1294_2	1294_2	90.67357513	F	none	noFMT	HF4	4	fecal	9000000	mouse	noFMT	1.0585	8630	d4-1294-2_S74_L001_R1_001.fastq.gz	d4-1294-2	d4-1294-2_S74_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1294-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d4_1294_3	d4_1294_3	1294_3	91.01796407	F	none	noFMT	HF4	4	fecal	5000000	mouse	noFMT	1.04347	30168	d4-1294-3_S294_L001_R1_001.fastq.gz	d4-1294-3	d4-1294-3_S294_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1294-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d7_1203_1	d7_1203_1	1203_1	98.63945578	F	none	noFMT	HF1	7	fecal	NA	mouse	noFMT	1.283883	15877	d7-1203-1_S188_L001_R1_001.fastq.gz	d7-1203-1	d7-1203-1_S188_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d7-1203-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d7_1207_3	d7_1207_3	1207_3	104.0909091	M	none	noFMT	HF1	7	fecal	NA	mouse	noFMT	1.68674	21634	d7-1207-3_S137_L001_R1_001.fastq.gz	d7-1207-3	d7-1207-3_S137_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d7-1207-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d9_1203_1	d9_1203_1	1203_1	98.63945578	F	none	noFMT	HF1	9	fecal	100	mouse	noFMT	1.452603	17214	d9-1203-1_S118_L001_R1_001.fastq.gz	d9-1203-1	d9-1203-1_S118_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d9-1203-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d9_1203_2	d9_1203_2	1203_2	95.48022599	F	none	noFMT	HF1	9	fecal	100	mouse	noFMT	1.450453	23839	d9-1203-2_S126_L001_R1_001.fastq.gz	d9-1203-2	d9-1203-2_S126_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d9-1203-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d9_1203_3	d9_1203_3	1203_3	97.8021978	F	none	noFMT	HF1	9	fecal	100	mouse	noFMT	1.470483	22288	d9-1203-3_S71_L001_R1_001.fastq.gz	d9-1203-3	d9-1203-3_S71_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d9-1203-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d9_1207_1	d9_1207_1	1207_1	103.4825871	M	none	noFMT	HF1	9	fecal	100	mouse	noFMT	1.429263	19592	d9-1207-1_S177_L001_R1_001.fastq.gz	d9-1207-1	d9-1207-1_S177_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d9-1207-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d9_1207_2	d9_1207_2	1207_2	106.4935065	M	none	noFMT	HF1	9	fecal	100	mouse	noFMT	1.42217	24351	d9-1207-2_S96_L001_R1_001.fastq.gz	d9-1207-2	d9-1207-2_S96_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d9-1207-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d9_1207_3	d9_1207_3	1207_3	102.7272727	M	none	noFMT	HF1	9	fecal	100	mouse	noFMT	1.697019	20322	d9-1207-3_S191_L001_R1_001.fastq.gz	d9-1207-3	d9-1207-3_S191_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d9-1207-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d9_1216_1	d9_1216_1	1216_1	96.98492462	F	none	noFMT	HF2	9	fecal	0	mouse	noFMT	1.030752	18539	d11-1216-1_S328_L001_R1_001.fastq.gz	d11-1216-1	d11-1216-1_S328_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d11-1216-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d9_1216_4	d9_1216_4	1216_4	97.25274725	F	none	noFMT	HF2	9	fecal	0	mouse	noFMT	1.027253	13794	d9-1225-5_S329_L001_R1_001.fastq.gz	d9-1225-5	d9-1225-5_S329_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d9-1225-5_* | xargs cp -t /home/aseekat/forSRA	no	2015
d9_1217_1	d9_1217_1	1217_1	95.6284153	F	none	noFMT	HF2	9	fecal	0	mouse	noFMT	1.055417	16227	d13-1201-1_S320_L001_R1_001.fastq.gz	d13-1201-1	d13-1201-1_S320_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d13-1201-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d9_1217_2	d9_1217_2	1217_2	96.03960396	F	none	noFMT	HF2	9	fecal	0	mouse	noFMT	1.103373	16253	d9-1217-2_S248_L001_R1_001.fastq.gz	d9-1217-2	d9-1217-2_S248_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d9-1217-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d11_1192_1	d11_1192_1	1192_1	105.6521739	M	none	noFMT	HF4	11	fecal	0	mouse	noFMT	0.650367	15134	d11-1192-1_S184_L001_R1_001.fastq.gz	d11-1192-1	d11-1192-1_S184_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d11-1192-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d11_1192_2	d11_1192_2	1192_2	107.079646	M	none	noFMT	HF4	11	fecal	0	mouse	noFMT	0.838275	15917	d11-1192-2_S185_L001_R1_001.fastq.gz	d11-1192-2	d11-1192-2_S185_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d11-1192-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d11_1203_1	d11_1203_1	1203_1	100	F	none	noFMT	HF1	11	fecal	100	mouse	noFMT	1.3851	22928	d11-1203-1_S98_L001_R1_001.fastq.gz	d11-1203-1	d11-1203-1_S98_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d11-1203-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d11_1203_2	d11_1203_2	1203_2	100	F	none	noFMT	HF1	11	fecal	100	mouse	noFMT	1.529689	18349	d11-1203-2_S190_L001_R1_001.fastq.gz	d11-1203-2	d11-1203-2_S190_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d11-1203-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d11_1203_3	d11_1203_3	1203_3	95.6043956	F	none	noFMT	HF1	11	fecal	100	mouse	noFMT	1.6531	14632	d11-1203-3_S184_L001_R1_001.fastq.gz	d11-1203-3	d11-1203-3_S184_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d11-1203-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d11_1203_4	d11_1203_4	1203_4	102.688172	F	none	noFMT	HF1	11	fecal	100	mouse	noFMT	1.558417	20249	d11-1203-4_S121_L001_R1_001.fastq.gz	d11-1203-4	d11-1203-4_S121_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d11-1203-4_* | xargs cp -t /home/aseekat/forSRA	no	2015
d11_1207_1	d11_1207_1	1207_1	102.9850746	M	none	noFMT	HF1	11	fecal	100	mouse	noFMT	1.728904	18331	d11-1207-1_S39_L001_R1_001.fastq.gz	d11-1207-1	d11-1207-1_S39_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d11-1207-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d11_1207_2	d11_1207_2	1207_2	106.9264069	M	none	noFMT	HF1	11	fecal	100	mouse	noFMT	1.598324	19541	d11-1207-2_S153_L001_R1_001.fastq.gz	d11-1207-2	d11-1207-2_S153_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d11-1207-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d11_1207_3	d11_1207_3	1207_3	104.0909091	M	none	noFMT	HF1	11	fecal	100	mouse	noFMT	1.682508	26543	d11-1207-3_S70_L001_R1_001.fastq.gz	d11-1207-3	d11-1207-3_S70_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d11-1207-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d11_1207_4	d11_1207_4	1207_4	112.2727273	M	none	noFMT	HF1	11	fecal	100	mouse	noFMT	1.559977	20920	d11-1207-4_S135_L001_R1_001.fastq.gz	d11-1207-4	d11-1207-4_S135_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d11-1207-4_* | xargs cp -t /home/aseekat/forSRA	no	2015
d11_1216_1	d11_1216_1	1216_1	99.49748744	F	none	noFMT	HF2	11	fecal	0	mouse	noFMT	1.0654	17504	d9-1216-1_S345_L001_R1_001.fastq.gz	d9-1216-1	d9-1216-1_S345_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d9-1216-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d11_1216_2	d11_1216_2	1216_2	97.74011299	F	none	noFMT	HF2	11	fecal	0	mouse	noFMT	1.064456	14123	d11-1216-2_S287_L001_R1_001.fastq.gz	d11-1216-2	d11-1216-2_S287_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d11-1216-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d11_1217_2	d11_1217_2	1217_2	100	F	none	noFMT	HF2	11	fecal	0	mouse	noFMT	1.084789	16903	d11-1217-2_S263_L001_R1_001.fastq.gz	d11-1217-2	d11-1217-2_S263_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d11-1217-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d11_1217_3	d11_1217_3	1217_3	97.04433498	F	none	noFMT	HF2	11	fecal	0	mouse	noFMT	0.992902	17512	d11-1217-3_S274_L001_R1_001.fastq.gz	d11-1217-3	d11-1217-3_S274_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d11-1217-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d11_1294_1	d11_1294_1	1294_1	98.47715736	F	none	noFMT	HF4	11	fecal	0	mouse	noFMT	0.312609	13109	d11-1294-1_S186_L001_R1_001.fastq.gz	d11-1294-1	d11-1294-1_S186_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d11-1294-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d11_1294_2	d11_1294_2	1294_2	98.96373057	F	none	noFMT	HF4	11	fecal	0	mouse	noFMT	0.792095	16828	d11-1294-2_S183_L001_R1_001.fastq.gz	d11-1294-2	d11-1294-2_S183_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d11-1294-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d12_1203_1	d12_1203_1	1203_1	101.3605442	F	none	noFMT	HF1	12	fecal	8000	mouse	noFMT	1.380875	18184	dn7-1225-2_S369_L001_R1_001.fastq.gz	dn7-1225-2	dn7-1225-2_S369_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name dn7-1225-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d12_1203_2	d12_1203_2	1203_2	102.259887	F	none	noFMT	HF1	12	fecal	52000	mouse	noFMT	1.39823	22079	d12-1203-2_S195_L001_R1_001.fastq.gz	d12-1203-2	d12-1203-2_S195_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d12-1203-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d12_1203_3	d12_1203_3	1203_3	98.9010989	F	none	noFMT	HF1	12	fecal	32000	mouse	noFMT	1.557826	14158	d12-1203-3_S3_L001_R1_001.fastq.gz	d12-1203-3	d12-1203-3_S3_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d12-1203-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d12_1203_4	d12_1203_4	1203_4	102.688172	F	none	noFMT	HF1	12	fecal	44000	mouse	noFMT	1.580557	19135	d12-1203-4_S5_L001_R1_001.fastq.gz	d12-1203-4	d12-1203-4_S5_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d12-1203-4_* | xargs cp -t /home/aseekat/forSRA	no	2015
d12_1207_1	d12_1207_1	1207_1	103.9800995	M	none	noFMT	HF1	12	fecal	6600000	mouse	noFMT	1.783226	20111	d4-1222-1_S359_L001_R1_001.fastq.gz	d4-1222-1	d4-1222-1_S359_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1222-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d12_1207_2	d12_1207_2	1207_2	106.0606061	M	none	noFMT	HF1	12	fecal	156000	mouse	noFMT	1.795756	23934	d12-1207-2_S198_L001_R1_001.fastq.gz	d12-1207-2	d12-1207-2_S198_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d12-1207-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d12_1207_3	d12_1207_3	1207_3	103.1818182	M	none	noFMT	HF1	12	fecal	NA	mouse	noFMT	1.408539	18425	d16-1209-3_S379_L001_R1_001.fastq.gz	d16-1209-3	d16-1209-3_S379_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d16-1209-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d12_1207_4	d12_1207_4	1207_4	114.0909091	M	none	noFMT	HF1	12	fecal	7900000	mouse	noFMT	1.417091	17744	d16-1204-1_S381_L001_R1_001.fastq.gz	d16-1204-1	d16-1204-1_S381_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d16-1204-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d13_1203_1	d13_1203_1	1203_1	102.7210884	F	none	noFMT	HF1	13	fecal	43000000	mouse	noFMT	1.471962	19699	d13-1199-2_S325_L001_R1_001.fastq.gz	d13-1199-2	d13-1199-2_S325_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d13-1199-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d13_1203_2	d13_1203_2	1203_2	101.6949153	F	none	noFMT	HF1	13	fecal	34000000	mouse	noFMT	1.468341	18964	dn7-1216-2_S327_L001_R1_001.fastq.gz	dn7-1216-2	dn7-1216-2_S327_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name dn7-1216-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d13_1203_3	d13_1203_3	1203_3	99.45054945	F	none	noFMT	HF1	13	fecal	20000000	mouse	noFMT	1.622515	25395	d13-1203-3_S200_L001_R1_001.fastq.gz	d13-1203-3	d13-1203-3_S200_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d13-1203-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d13_1203_4	d13_1203_4	1203_4	98.92473118	F	none	noFMT	HF1	13	fecal	11000000	mouse	noFMT	1.621503	18575	d13-1203-4_S258_L001_R1_001.fastq.gz	d13-1203-4	d13-1203-4_S258_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d13-1203-4_* | xargs cp -t /home/aseekat/forSRA	no	2015
d13_1207_1	d13_1207_1	1207_1	105.4726368	M	none	noFMT	HF1	13	fecal	26500000	mouse	noFMT	1.591601	22626	d13-1207-1_S216_L001_R1_001.fastq.gz	d13-1207-1	d13-1207-1_S216_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d13-1207-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d13_1207_2	d13_1207_2	1207_2	101.7316017	M	none	noFMT	HF1	13	fecal	6400000	mouse	noFMT	1.623137	17608	d13-1207-2_S244_L001_R1_001.fastq.gz	d13-1207-2	d13-1207-2_S244_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d13-1207-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d13_1207_3	d13_1207_3	1207_3	106.3636364	M	none	noFMT	HF1	13	fecal	38700000	mouse	noFMT	1.827687	20841	d19-1209-1_S335_L001_R1_001.fastq.gz	d19-1209-1	d19-1209-1_S335_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d19-1209-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d13_1207_4	d13_1207_4	1207_4	114.0909091	M	none	noFMT	HF1	13	fecal	NA	mouse	noFMT	1.62203	21465	d11-1118-1_S317_L001_R1_001.fastq.gz	d11-1118-1	d11-1118-1_S317_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d11-1118-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d13_1216_1	d13_1216_1	1216_1	95.47738693	F	none	noFMT	HF2	13	fecal	72000000	mouse	noFMT	1.184635	35676	d13-1216-1_S276_L001_R1_001.fastq.gz	d13-1216-1	d13-1216-1_S276_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d13-1216-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d13_1216_2	d13_1216_2	1216_2	96.04519774	F	none	noFMT	HF2	13	fecal	45000000	mouse	noFMT	1.253314	27173	d13-1216-2_S250_L001_R1_001.fastq.gz	d13-1216-2	d13-1216-2_S250_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d13-1216-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d13_1216_4	d13_1216_4	1216_4	98.35164835	F	none	noFMT	HF2	13	fecal	108000000	mouse	noFMT	1.296737	37154	d13-1216-4_S73_L001_R1_001.fastq.gz	d13-1216-4	d13-1216-4_S73_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d13-1216-4_* | xargs cp -t /home/aseekat/forSRA	no	2015
d13_1217_2	d13_1217_2	1217_2	91.58415842	F	none	noFMT	HF2	13	fecal	NA	mouse	noFMT	1.075851	31010	d13-1217-2_S161_L001_R1_001.fastq.gz	d13-1217-2	d13-1217-2_S161_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d13-1217-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d16_1192_1	d16_1192_1	1192_1	106.9565217	M	none	noFMT	HF4	16	fecal	8800000	mouse	noFMT	1.019693	8378	d16-1192-1_S139_L001_R1_001.fastq.gz	d16-1192-1	d16-1192-1_S139_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d16-1192-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d16_1192_3	d16_1192_3	1192_3	102.8340081	M	none	noFMT	HF4	16	fecal	17300000	mouse	noFMT	1.049119	30284	d16-1192-3_S140_L001_R1_001.fastq.gz	d16-1192-3	d16-1192-3_S140_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d16-1192-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d16_1203_2	d16_1203_2	1203_2	97.17514124	F	none	noFMT	HF1	16	fecal	45000000	mouse	noFMT	1.452363	19073	d9-1223-3_S307_L001_R1_001.fastq.gz	d9-1223-3	d9-1223-3_S307_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d9-1223-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d16_1203_3	d16_1203_3	1203_3	92.85714286	F	none	noFMT	HF1	16	fecal	3000000	mouse	noFMT	1.714527	16927	d11-1225-2_S308_L001_R1_001.fastq.gz	d11-1225-2	d11-1225-2_S308_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d11-1225-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d16_1203_4	d16_1203_4	1203_4	91.93548387	F	none	noFMT	HF1	16	fecal	NA	mouse	noFMT	1.560176	19404	d16-1203-4_S218_L001_R1_001.fastq.gz	d16-1203-4	d16-1203-4_S218_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d16-1203-4_* | xargs cp -t /home/aseekat/forSRA	no	2015
d16_1207_1	d16_1207_1	1207_1	97.01492537	M	none	noFMT	HF1	16	fecal	NA	mouse	noFMT	1.161333	15441	d9-1223-4_S295_L001_R1_001.fastq.gz	d9-1223-4	d9-1223-4_S295_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d9-1223-4_* | xargs cp -t /home/aseekat/forSRA	no	2015
d16_1207_2	d16_1207_2	1207_2	101.2987013	M	none	noFMT	HF1	16	fecal	8000000	mouse	noFMT	1.461191	16148	d4-1216-1_S298_L001_R1_001.fastq.gz	d4-1216-1	d4-1216-1_S298_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1216-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d16_1207_3	d16_1207_3	1207_3	98.63636364	M	none	noFMT	HF1	16	fecal	5800000	mouse	noFMT	1.435863	18239	d16-1213-1_S361_L001_R1_001.fastq.gz	d16-1213-1	d16-1213-1_S361_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d16-1213-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d16_1207_4	d16_1207_4	1207_4	110.9090909	M	none	noFMT	HF1	16	fecal	NA	mouse	noFMT	1.654586	17634	d16-1207-4_S278_L001_R1_001.fastq.gz	d16-1207-4	d16-1207-4_S278_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d16-1207-4_* | xargs cp -t /home/aseekat/forSRA	no	2015
d16_1216_1	d16_1216_1	1216_1	100.5025126	F	none	noFMT	HF2	16	fecal	60000000	mouse	noFMT	1.263948	25763	d16-1216-1_S256_L001_R1_001.fastq.gz	d16-1216-1	d16-1216-1_S256_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d16-1216-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d16_1216_4	d16_1216_4	1216_4	103.2967033	F	none	noFMT	HF2	16	fecal	55000000	mouse	noFMT	1.170691	25241	d16-1216-4_S249_L001_R1_001.fastq.gz	d16-1216-4	d16-1216-4_S249_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d16-1216-4_* | xargs cp -t /home/aseekat/forSRA	no	2015
d16_1217_1	d16_1217_1	1217_1	96.72131148	F	none	noFMT	HF2	16	fecal	33000000	mouse	noFMT	1.075738	30716	d16-1217-1_S173_L001_R1_001.fastq.gz	d16-1217-1	d16-1217-1_S173_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d16-1217-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d16_1217_2	d16_1217_2	1217_2	98.51485149	F	none	noFMT	HF2	16	fecal	36000000	mouse	noFMT	1.083192	31194	d16-1217-2_S172_L001_R1_001.fastq.gz	d16-1217-2	d16-1217-2_S172_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d16-1217-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
